chi,sqrtDiscriminant,nonlinearAmplification,contractionFactor
0.36999963,0.7937256263974347,1.11499772906565,0.2062743736025653
0.371999628,0.7924647449571495,1.115782056872651,0.2075352550428505
0.373999626,0.791201854143429,1.11656874147019,0.208798145856571
0.375999624,0.7899369443189754,1.117357796512183,0.2100630556810246
0.377999622,0.7886700057692064,1.118149235772482,0.2113299942307936
0.37999962,0.7874010287013854,1.118943073146308,0.2125989712986146
0.381999618,0.7861300032437383,1.119739322651688,0.2138699967562617
0.383999616,0.7848569194445572,1.12053799843093,0.2151430805554428
0.3859996139999999,0.7835817672712913,1.121339114752114,0.2164182327287087
0.3879996119999999,0.782304536609625,1.122142686010599,0.217695463390375
0.3899996099999999,0.7810252172625415,1.122948726730566,0.2189747827374585
0.3919996079999999,0.779743798949373,1.123757251566574,0.220256201050627
0.3939996059999999,0.7784602713048367,1.124568275305145,0.2215397286951633
0.3959996039999999,0.7771746238780574,1.125381812866372,0.2228253761219426
0.397999602,0.7758868461315735,1.12619787930555,0.2241131538684265
0.3999996,0.7745969274403302,1.127016489814839,0.2254030725596698
0.401999598,0.7733048570906561,1.127837659724943,0.2266951429093439
0.403999596,0.7720106242792258,1.128661404506821,0.2279893757207742
0.405999594,0.7707142181120056,1.129487739773427,0.2292857818879944
0.407999592,0.769415627603183,1.13031668128147,0.230584372396817
0.40999959,0.7681148416740819,1.131148244933211,0.2318851583259181
0.411999588,0.7668118491520589,1.131982446778277,0.2331881508479411
0.413999586,0.765506638769384,1.132819303015516,0.234493361230616
0.415999584,0.7641991991621033,1.133658829994872,0.2358008008378967
0.417999582,0.7628895188688858,1.134501044219294,0.2371104811311142
0.41999958,0.7615775863298498,1.135345962346677,0.2384224136701502
0.4219995779999999,0.7602633898853739,1.136193601191829,0.2397366101146261
0.4239995759999999,0.7589469177748863,1.137043977728476,0.2410530822251137
0.4259995739999999,0.7576281581356384,1.137897109091295,0.2423718418643616
0.4279995719999999,0.7563070990014572,1.138753012577979,0.2436929009985428
0.4299995699999999,0.7549837283014781,1.139611705651343,0.2450162716985219
0.4319995679999999,0.7536580338588583,1.140473205941455,0.2463419661411417
0.4339995659999999,0.75233000338947,1.141337531247808,0.24766999661053
0.435999564,0.7509996245005719,1.142204699541526,0.2490003754994281
0.437999562,0.74966688468946,1.143074728967606,0.25033311531054
0.43999956,0.7483317713420966,1.143947637847198,0.2516682286579034
0.441999558,0.7469942717317182,1.144823444679923,0.2530057282682818
0.443999556,0.7456543730174189,1.145702168146227,0.2543456269825811
0.445999554,0.7443120622427128,1.146583827109779,0.2556879377572872
0.447999552,0.7429673263340724,1.147468440619903,0.2570326736659276
0.44999955,0.7416201520994423,1.148356027914062,0.2583798479005577
0.451999548,0.7402705262267302,1.149246608420369,0.2597294737732698
0.453999546,0.7389184352822712,1.150140201760153,0.2610815647177288
0.455999544,0.7375638657092686,1.151036827750562,0.2624361342907314
0.4579995419999999,0.7362068038262076,1.151936506407216,0.2637931961737924
0.4599995399999999,0.7348472358252429,1.152839257946898,0.2651527641747571
0.4619995379999999,0.7334851477705598,1.153745102790298,0.2665148522294402
0.4639995359999999,0.732120525596708,1.154654061564803,0.267879474403292
0.4659995339999999,0.7307533551069061,1.155566155107331,0.2692466448930939
0.4679995319999999,0.7293836219713191,1.15648140446722,0.2706163780286809
0.4699995299999999,0.7280113117253055,1.157399830909169,0.2719886882746945
0.4719995279999999,0.7266364097676361,1.158321455916218,0.2733635902323639
0.4739995259999999,0.7252589013586803,1.159246301192798,0.2747410986413197
0.475999524,0.7238787716185633,1.16017438866782,0.2761212283814367
0.477999522,0.7224960055252901,1.161105740497832,0.2775039944747099
0.47999952,0.7211105879128388,1.162040379070217,0.2788894120871612
0.481999518,0.7197225034692191,1.162978327006464,0.2802774965307809
0.483999516,0.718331736734498,1.163919607165484,0.281668263265502
0.485999514,0.716938272098791,1.164864242646996,0.283061727901209
0.487999512,0.715542093800218,1.16581225679497,0.284457906199782
0.48999951,0.7141431859228232,1.16676367320113,0.2858568140771768
0.491999508,0.7127415323944579,1.167718515708524,0.2872584676055421
0.4939995059999999,0.7113371169846263,1.168676808415163,0.2886628830153737
0.4959995039999999,0.7099299233022933,1.169638575677716,0.2900700766977067
0.4979995019999999,0.7085199347936515,1.170603842115282,0.2914800652063485
0.4999994999999999,0.7071071347398498,1.171572632613234,0.2928928652601502
0.501999498,0.7056915062546807,1.172544972327121,0.2943084937453193
0.5039994959999999,0.704273032282225,1.17352088668666,0.295726967717775
0.505999494,0.7028516955944547,1.17450040139979,0.2971483044055453
0.5079994919999999,0.7014274787887912,1.175483542456806,0.2985725212112088
0.50999949,0.7000003642856195,1.176470336134573,0.2999996357143805
0.5119994879999999,0.6985703343257571,1.177460809000821,0.3014296656742429
0.5139994859999999,0.6971373709678746,1.178454987918511,0.3028626290321254
0.515999484,0.6957014560858702,1.179452900050302,0.3042985439141298
0.5179994819999999,0.6942625713661944,1.180454572863089,0.3057374286338056
0.51999948,0.6928206983051243,1.181460034132633,0.3071793016948757
0.5219994779999999,0.6913758182059885,1.182469311948283,0.3086241817940115
0.523999476,0.6899279121763374,1.183482434717788,0.3100720878236626
0.5259994739999999,0.688476961125062,1.1844994311722,0.311523038874938
0.527999472,0.6870229457594557,1.185520330370877,0.3129770542405443
0.5299994699999999,0.685565846582223,1.186545161706585,0.314434153417777
0.531999468,0.6841056438884275,1.187573954910693,0.3158943561115725
0.5339994659999999,0.6826423177623843,1.188606740058484,0.3173576822376157
0.535999464,0.6811758480744895,1.189643547574557,0.3188241519255105
0.5379994619999999,0.6797062144779905,1.190684408238347,0.3202937855220095
0.53999946,0.6782333964056916,1.191729353189755,0.3217666035943084
0.5419994579999999,0.6767573730665962,1.192778413934886,0.3232426269334038
0.543999456,0.6752781234424821,1.193831622351909,0.3247218765575179
0.5459994539999999,0.6737956262844098,1.194889010697034,0.3262043737155902
0.547999452,0.6723098601091613,1.195950611610607,0.3276901398908387
0.5499994499999999,0.6708208031956076,1.19701645812334,0.3291791968043924
0.5519994479999999,0.6693284335810037,1.198086583662657,0.3306715664189963
0.553999446,0.6678327290572094,1.199161022059183,0.3321672709427906
0.5559994439999999,0.6663336671668333,1.200239807553357,0.3336663328331667
0.557999442,0.6648312251992983,1.201322974802193,0.3351687748007017
0.5599994399999999,0.6633253801868282,1.202410558886173,0.3366746198131718
0.561999438,0.66181610890035,1.203502595316296,0.33818389109965
0.5639994359999999,0.6603033878453147,1.204599120041267,0.3396966121546853
0.565999434,0.6587871932574282,1.20570016945484,0.3412128067425718
0.5679994319999999,0.6572675010982972,1.206805780403326,0.3427324989017028
0.56999943,0.6557442870509815,1.207915990193248,0.3442557129490185
0.5719994279999999,0.6542175265154551,1.209030836599176,0.3457824734845449
0.573999426,0.6526871946039695,1.210150357871718,0.3473128053960305
0.5759994239999999,0.6511532661363222,1.211274592745696,0.3488467338636778
0.577999422,0.6496157156350206,1.212403580448492,0.3503842843649794
0.5799994199999999,0.6480745173203465,1.21353736070858,0.3519254826796535
0.581999418,0.6465296451053115,1.214675973764251,0.3534703548946885
0.5839994159999999,0.6449810725905064,1.215819460372521,0.3550189274094936
0.5859994139999999,0.6434287730588368,1.216967861818248,0.3565712269411632
0.5879994119999999,0.6418727194701455,1.218121219923446,0.3581272805298545
0.5899994099999999,0.6403128844557168,1.219279577056809,0.3596871155442832
0.5919994079999999,0.6387492403126598,1.22044297614345,0.3612507596873402
0.5939994059999999,0.6371817589981685,1.221611460674866,0.3628182410018315
0.595999404,0.635610412123653,1.222785074719125,0.364389587876347
0.5979994019999999,0.6340351709487417,1.223963862931282,0.3659648290512583
0.5999994,0.6324560063751471,1.225147870564047,0.3675439936248529
0.6019993979999999,0.6308728889403951,1.226337143478688,0.3691271110596049
0.603999396,0.6292857888114112,1.227531728156194,0.3707142111885888
0.6059993939999999,0.6276946757779615,1.228731671708697,0.3723053242220385
0.607999392,0.6260995192459423,1.229937021891159,0.3739004807540577
0.6099993899999999,0.6245002882305181,1.231147827113342,0.3754997117694819
0.611999388,0.6228969513490976,1.232364136452053,0.3771030486509024
0.6139993859999999,0.6212894768141499,1.233585999663688,0.3787105231858501
0.615999384,0.6196778324258502,1.234813467197071,0.3803221675741498
0.6179993819999999,0.6180619855645549,1.236046590206607,0.3819380144354451
0.61999938,0.616441903183098,1.23728542056575,0.383558096816902
0.6219993779999999,0.6148175517989056,1.238530010880797,0.3851824482010944
0.6239993759999999,0.6131888974859216,1.239780414505025,0.3868111025140784
0.6259993739999999,0.6115559058663402,1.24103668555317,0.3884440941336598
0.6279993719999999,0.6099185421021401,1.242298878916267,0.3900814578978599
0.6299993699999999,0.6082767708864116,1.243567050276855,0.3917232291135884
0.6319993679999999,0.6066305564344745,1.244841256124565,0.3933694435655255
0.633999366,0.604979862474777,1.2461215537721,0.395020137525223
0.6359993639999999,0.6033246522395717,1.247408001371613,0.3966753477604283
0.637999362,0.6016648884553594,1.248700657931506,0.3983351115446406
0.6399993599999999,0.6000005333330963,1.249999583333657,0.3999994666669037
0.641999358,0.5983315485581552,1.251304838351084,0.4016684514418448
0.6439993559999999,0.5966578952800341,1.252616484666069,0.4033421047199659
0.645999354,0.5949795341018043,1.253934584888751,0.4050204658981957
0.6479993519999999,0.5932964250692904,1.255259202576208,0.4067035749307096
0.64999935,0.5916085276599722,1.256590402252026,0.4083914723400278
0.6519993479999999,0.5899158007716017,1.257928249426404,0.4100841992283983
0.653999346,0.5882182027105248,1.259272810616772,0.4117817972894752
0.6559993439999999,0.586515691179699,1.260624153368973,0.413484308820301
0.657999342,0.5848082232663969,1.261982346279012,0.4151917767336031
0.6599993399999999,0.5830957554295865,1.263347459015379,0.4169042445704135
0.6619993379999999,0.5813782434869748,1.264719562341995,0.4186217565130252
0.6639993359999999,0.5796556426017089,1.266098728141774,0.4203443573982911
0.6659993339999999,0.5779279072687181,1.267485029440831,0.4220720927312819
0.6679993319999999,0.5761949913006881,1.268878540433367,0.4238050086993119
0.6699993299999999,0.5744568478136544,1.270279336507234,0.4255431521863456
0.671999328,0.5727134292122021,1.271687494270226,0.4272865707877979
0.6739993259999999,0.5709646871742596,1.273103091577099,0.4290353128257404
0.675999324,0.5692105726354704,1.27452620755736,0.4307894273645296
0.6779993219999999,0.5674510357731318,1.27595692264385,0.4325489642268682
0.67999932,0.5656860259896828,1.277395318602134,0.4343139740103172
0.6819993179999999,0.5639154918957273,1.278841478560753,0.4360845081042727
0.683999316,0.5621393812925759,1.280295487042341,0.4378606187074241
0.6859993139999999,0.56035764115429,1.281757429995652,0.43964235884571
0.687999312,0.5585702176092099,1.283227394828529,0.4414297823907901
0.6899993099999999,0.5567770559209495,1.284705470441849,0.4432229440790505
0.691999308,0.5549781004688383,1.286191747264469,0.4450218995311617
0.6939993059999999,0.5531732947277915,1.287686317289224,0.4468267052722085
0.6959993039999999,0.5513625812475853,1.289189274110006,0.4486374187524147
0.6979993019999999,0.5495459016315198,1.290700712959969,0.4504540983684802
0.6999992999999999,0.5477231965144439,1.292220730750891,0.4522768034855561
0.7019992979999999,0.5458944055401191,1.293749426113759,0.4541055944598809
0.7039992959999999,0.5440594673379006,1.295286899440591,0.4559405326620994
0.7059992939999999,0.5422183194987052,1.296833252927572,0.4577816805012948
0.7079992919999999,0.5403708985502459,1.298388590619534,0.4596291014497541
0.7099992899999999,0.5385171399314975,1.299953018455842,0.4614828600685025
0.7119992879999999,0.5366569779663729,1.301526644317732,0.4633430220336271
0.713999286,0.5347903458365718,1.303109578077164,0.4652096541634282
0.7159992839999999,0.5329171755535752,1.304701931647253,0.4670828244464248
0.717999282,0.5310373979297504,1.306303819034319,0.4689626020702496
0.7199992799999999,0.5291509425485322,1.307915356391656,0.4708490574514678
0.721999278,0.5272577377336439,1.309536662075045,0.4727422622663561
0.7239992759999999,0.5253577105173199,1.311167856700122,0.4746422894826801
0.725999274,0.52345078660749,1.312809063201653,0.47654921339251
0.7279992719999999,0.5215368903538848,1.314460406894789,0.4784631096461152
0.72999927,0.519615944713016,1.31612201553841,0.480384055286984
0.7319992679999999,0.5176878712119882,1.317794019400609,0.4823121287880118
0.7339992659999999,0.5157525899110931,1.319476551326434,0.4842474100889069
0.7359992639999999,0.5138100193651347,1.321169746807968,0.4861899806348653
0.7379992619999999,0.5118600765834351,1.322873744056847,0.4881399234165649
0.7399992599999999,0.5099026769884623,1.324588684079327,0.4900973230115377
0.7419992579999999,0.5079377343730235,1.326314710754001,0.4920622656269765
0.7439992559999999,0.5059651608559625,1.328051970912287,0.4940348391440375
0.7459992539999999,0.5039848668362971,1.329800614421802,0.4960151331637029
0.7479992519999999,0.5019967609457257,1.331560794272758,0.4980032390542743
0.7499992499999999,0.5000007499994376,1.3333326666675,0.4999992500005624
0.751999248,0.4979967389451462,1.335116391113343,0.5020032610548538
0.7539992459999999,0.4959846308102703,1.336912130518841,0.5040153691897298
0.755999244,0.4939643266471781,1.338720051293654,0.506035673352822
0.7579992419999999,0.4919357254764082,1.340540323452175,0.5080642745235917
0.75999924,0.4898987242277735,1.342373120721085,0.5101012757722265
0.7619992379999999,0.4878532176792524,1.344218620651029,0.5121467823207475
0.763999236,0.4857990983935644,1.346077004732595,0.5142009016064356
0.7659992339999999,0.4837362566523209,1.347948458516811,0.5162637433476791
0.767999232,0.4816645803876387,1.349833171740363,0.5183354196123613
0.7699992299999999,0.4795839551110943,1.351731338455769,0.5204160448889057
0.7719992279999999,0.4774942638398917,1.353643157166754,0.5225057361601082
0.7739992259999999,0.4753953870201099,1.355568830969064,0.52460461297989
0.7759992239999999,0.4732872024468865,1.357508567697005,0.5267127975531135
0.7779992219999999,0.4711695851813867,1.359462580075982,0.5288304148186133
0.7799992199999999,0.4690424074643998,1.361431085881343,0.5309575925356002
0.7819992179999999,0.4669055386263907,1.363414308103846,0.5330944613736093
0.7839992159999999,0.4647588449938313,1.365412475122089,0.5352411550061686
0.7859992139999999,0.4626021897916179,1.367425820882264,0.5373978102083821
0.7879992119999999,0.4604354330413767,1.369454585085609,0.5395645669586233
0.78999921,0.4582584314554398,1.371499013383976,0.5417415685445601
0.7919992079999999,0.4560710383262679,1.373559357583934,0.5439289616737322
0.793999206,0.4538731034110746,1.375635875859869,0.5461268965889254
0.7959992039999999,0.4516644728114002,1.377728832976571,0.5483355271885998
0.797999202,0.4494449888473561,1.379838500521819,0.5505550111526439
0.7999991999999999,0.4472144899262546,1.381965157149521,0.5527855100737453
0.801999198,0.4449728104053101,1.384109088834001,0.5550271895946899
0.8039991959999999,0.4427197804480844,1.386270589136051,0.5572802195519155
0.8059991939999999,0.4404552258743221,1.388449959481418,0.5595447741256778
0.8079991919999999,0.4381789680028014,1.390647509452457,0.5618210319971986
0.8099991899999999,0.4358908234867994,1.392863557093682,0.5641091765132006
0.8119991879999999,0.4335906041417412,1.395098429232072,0.5664093958582588
0.8139991859999999,0.431278116764577,1.397352461812961,0.5687218832354231
0.8159991839999999,0.4289531629443943,1.399626000252485,0.5710468370556057
0.8179991819999999,0.426615538863741,1.401919399807564,0.573384461136259
0.8199991799999999,0.4242650350900956,1.4042330259645,0.5757349649099044
0.8219991779999999,0.4219014363568819,1.406567254847348,0.5780985636431181
0.8239991759999999,0.4195245213333781,1.408922473647284,0.5804754786666219
0.8259991739999999,0.4171340623828269,1.411299081074319,0.5828659376171731
0.8279991719999999,0.414729825307995,1.413697487832766,0.585270174692005
0.8299991699999999,0.4123115690833815,1.416118117122017,0.5876884309166185
0.831999168,0.4098790455732033,1.418561405164282,0.5901209544267967
0.8339991659999999,0.4074319992342282,1.421027801761068,0.5925680007657719
0.835999164,0.4049701668024449,1.423517770880343,0.5950298331975551
0.8379991619999999,0.4024932769624855,1.426031791276456,0.5975067230375144
0.83999916,0.4000010499986219,1.428570357145067,0.599998950001378
0.8419991579999999,0.3974931974260693,1.431133978815525,0.6025068025739307
