lambda,H_over_A1,tangent_at_lambda_1
0.58450000000000002,0.1333852123125,0.20774999999999999
0.58600000000000008,0.13312832399999999,0.20699999999999996
0.58750000000000002,0.1328701171875,0.20624999999999999
0.58899999999999997,0.13261058850000002,0.20550000000000002
0.59050000000000002,0.13234973456249999,0.20474999999999999
0.59200000000000008,0.132087552,0.20399999999999996
0.59350000000000003,0.13182403743750001,0.20324999999999999
0.59499999999999997,0.13155918750000001,0.20250000000000001
0.59650000000000003,0.13129299881250001,0.20174999999999998
0.59800000000000009,0.13102546800000001,0.20099999999999996
0.59950000000000003,0.13075659168749998,0.20024999999999998
0.60099999999999998,0.13048636649999998,0.19950000000000001
0.60250000000000004,0.1302147890625,0.19874999999999998
0.60399999999999998,0.12994185600000005,0.19800000000000001
0.60549999999999993,0.12966756393750001,0.19725000000000004
0.60699999999999998,0.12939190950000001,0.19650000000000001
0.60850000000000004,0.12911488931250001,0.19574999999999998
0.60999999999999999,0.12883649999999999,0.19500000000000001
0.61149999999999993,0.12855673818750002,0.19425000000000003
0.61299999999999999,0.1282756005,0.19350000000000001
0.61450000000000005,0.1279930835625,0.19274999999999998
0.61599999999999999,0.12770918400000003,0.192
0.61749999999999994,0.12742389843750002,0.19125000000000003
0.61899999999999999,0.12713722350000001,0.1905
0.62050000000000005,0.1268491558125,0.18974999999999997
0.622,0.12655969199999997,0.189
0.62349999999999994,0.12626882868750003,0.18825000000000003
0.625,0.1259765625,0.1875
0.62650000000000006,0.1256828900625,0.18674999999999997
0.628,0.12538780800000002,0.186
0.62949999999999995,0.12509131293750003,0.18525000000000003
0.63100000000000001,0.1247934015,0.1845
0.63250000000000006,0.12449407031249998,0.18374999999999997
0.63400000000000001,0.12419331599999997,0.183
0.63549999999999995,0.12389113518750001,0.18225000000000002
0.63700000000000001,0.12358752449999999,0.18149999999999999
0.63850000000000007,0.12328248056249999,0.18074999999999997
0.64000000000000001,0.12297600000000002,0.17999999999999999
0.64149999999999996,0.12266807943750001,0.17925000000000002
0.64300000000000002,0.12235871549999999,0.17849999999999999
0.64450000000000007,0.1220479048125,0.17774999999999996
0.64600000000000002,0.12173564399999998,0.17699999999999999
0.64749999999999996,0.12142192968750001,0.17625000000000002
0.64900000000000002,0.12110675849999998,0.17549999999999999
0.65050000000000008,0.12079012706249999,0.17474999999999996
0.65200000000000002,0.12047203200000001,0.17399999999999999
0.65349999999999997,0.12015246993750002,0.17325000000000002
0.65500000000000003,0.1198314375,0.17249999999999999
0.65650000000000008,0.11950893131249998,0.17174999999999996
0.65800000000000003,0.11918494799999997,0.17099999999999999
0.65949999999999998,0.1188594841875,0.17025000000000001
0.66100000000000003,0.11853253649999998,0.16949999999999998
0.66250000000000009,0.11820410156249997,0.16874999999999996
0.66400000000000003,0.11787417600000002,0.16799999999999998
0.66549999999999998,0.11754275643750001,0.16725000000000001
0.66700000000000004,0.11720983949999998,0.16649999999999998
0.66849999999999998,0.11687542181249999,0.16575000000000001
0.66999999999999993,0.11653950000000002,0.16500000000000004
0.67149999999999999,0.11620207068750001,0.16425000000000001
0.67300000000000004,0.11586313049999999,0.16349999999999998
0.67449999999999999,0.11552267606250001,0.16275000000000001
0.67599999999999993,0.11518070400000002,0.16200000000000003
0.67749999999999999,0.1148372109375,0.16125
0.67900000000000005,0.11449219349999999,0.16049999999999998
0.68049999999999999,0.11414564831249999,0.15975
0.68199999999999994,0.113797572,0.15900000000000003
0.6835,0.11344796118749999,0.15825
0.68500000000000005,0.11309681249999999,0.15749999999999997
0.6865,0.11274412256250002,0.15675
0.68799999999999994,0.11238988800000002,0.15600000000000003
0.6895,0.11203410543749999,0.15525
0.69100000000000006,0.11167677149999998,0.15449999999999997
0.6925,0.11131788281249999,0.15375
0.69399999999999995,0.11095743600000002,0.15300000000000002
0.69550000000000001,0.11059542768750001,0.15225
0.69700000000000006,0.11023185449999999,0.15149999999999997
0.69850000000000001,0.10986671306250001,0.15075
0.69999999999999996,0.1095,0.15000000000000002
0.70150000000000001,0.1091317119375,0.14924999999999999
0.70300000000000007,0.10876184549999998,0.14849999999999997
0.70450000000000002,0.10839039731249997,0.14774999999999999
0.70599999999999996,0.10801736400000002,0.14700000000000002
0.70750000000000002,0.10764274218749999,0.14624999999999999
0.70900000000000007,0.10726652849999997,0.14549999999999996
0.71050000000000002,0.10688871956250001,0.14474999999999999
0.71199999999999997,0.10650931200000001,0.14400000000000002
0.71350000000000002,0.1061283024375,0.14324999999999999
0.71500000000000008,0.10574568749999998,0.14249999999999996
0.71650000000000003,0.10536146381249997,0.14174999999999999
0.71799999999999997,0.10497562800000002,0.14100000000000001
0.71950000000000003,0.10458817668749999,0.14024999999999999
0.72100000000000009,0.10419910649999997,0.13949999999999996
0.72250000000000003,0.10380841406250001,0.13874999999999998
0.72399999999999998,0.103416096,0.13800000000000001
0.72550000000000003,0.10302214893749999,0.13724999999999998
0.72700000000000009,0.10262656949999999,0.13649999999999995
0.72850000000000004,0.10222935431249998,0.13574999999999998
0.72999999999999998,0.10183050000000002,0.13500000000000001
0.73150000000000004,0.10143000318749999,0.13424999999999998
0.73299999999999998,0.10102786050000002,0.13350000000000001
0.73449999999999993,0.10062406856250003,0.13275000000000003
0.73599999999999999,0.10021862400000001,0.13200000000000001
0.73750000000000004,0.09981152343749998,0.13124999999999998
0.73899999999999999,0.099402763499999991,0.1305
0.74049999999999994,0.09899234081250001,0.12975000000000003
0.74199999999999999,0.098580252000000007,0.129
0.74350000000000005,0.098166493687499981,0.12824999999999998
0.745,0.097751062500000013,0.1275
0.74649999999999994,0.097333955062500019,0.12675000000000003
0.748,0.096915167999999996,0.126
0.74950000000000006,0.096494697937499999,0.12524999999999997
0.751,0.096072541499999983,0.1245
0.75250000000000006,0.095648695312499976,0.12374999999999997
0.754,0.095223155999999989,0.123
0.75550000000000006,0.09479592018749998,0.12224999999999997
0.75700000000000001,0.094366984500000001,0.1215
0.75850000000000006,0.093936345562499995,0.12074999999999997
0.76000000000000001,0.09350399999999999,0.12
0.76150000000000007,0.093069944437499982,0.11924999999999997
0.76300000000000001,0.092634175499999985,0.11849999999999999
0.76449999999999996,0.09219668981250001,0.11775000000000002
0.76600000000000001,0.091757484,0.11699999999999999
0.76749999999999996,0.091316554687500023,0.11625000000000002
0.76900000000000002,0.090873898499999994,0.11549999999999999
0.77049999999999996,0.090429512062500009,0.11475000000000002
0.77200000000000002,0.089983391999999995,0.11399999999999999
0.77349999999999997,0.089535534937499994,0.11325000000000002
0.77500000000000002,0.08908593749999999,0.11249999999999999
0.77649999999999997,0.088634596312500008,0.11175000000000002
0.77800000000000002,0.088181507999999992,0.11099999999999999
0.77949999999999997,0.087726669187500023,0.11025000000000001
0.78100000000000003,0.087270076500000002,0.10949999999999999
0.78249999999999997,0.086811726562500011,0.10875000000000001
0.78400000000000003,0.086351615999999992,0.10799999999999998
0.78549999999999998,0.0858897414375,0.10725000000000001
0.78700000000000003,0.085426099499999977,0.10649999999999998
0.78849999999999998,0.084960686812500019,0.10575000000000001
0.79000000000000004,0.084493499999999971,0.10499999999999998
0.79149999999999998,0.084024535687500013,0.10425000000000001
0.79300000000000004,0.083553790499999989,0.10349999999999998
0.79449999999999998,0.083081261062500009,0.10275000000000001
0.79600000000000004,0.082606943999999974,0.10199999999999998
0.79749999999999999,0.082130835937499994,0.10125000000000001
0.79900000000000004,0.081652933499999983,0.10049999999999998
0.80049999999999999,0.081173233312500009,0.099750000000000005
0.80200000000000005,0.080691731999999974,0.098999999999999977
0.80349999999999999,0.080208426187500015,0.098250000000000004
0.80500000000000005,0.07972331249999999,0.097499999999999976
0.80649999999999999,0.079236387562499996,0.096750000000000003
0.80800000000000005,0.078747647999999976,0.095999999999999974
0.8095,0.078257090437499982,0.095250000000000001
0.81100000000000005,0.077764711499999972,0.094499999999999973
0.8125,0.0772705078125,0.09375
0.81400000000000006,0.07677447599999998,0.092999999999999972
0.8155,0.076276612687500009,0.092249999999999999
0.81700000000000006,0.075776914499999987,0.09149999999999997
0.81850000000000001,0.075275378062499995,0.090749999999999997
0.82000000000000006,0.074771999999999977,0.089999999999999969
0.82150000000000001,0.074266776937499987,0.089249999999999996
0.82300000000000006,0.073759705499999967,0.088499999999999968
0.82450000000000001,0.073250782312499985,0.087749999999999995
0.82600000000000007,0.072740003999999983,0.086999999999999966
0.82750000000000001,0.072227367187500002,0.086249999999999993
0.82899999999999996,0.071712868500000013,0.08550000000000002
0.83050000000000002,0.071196504562499999,0.084749999999999992
0.83199999999999996,0.070678272,0.084000000000000019
0.83350000000000002,0.070158167437499988,0.083249999999999991
0.83499999999999996,0.069636187500000016,0.082500000000000018
0.83650000000000002,0.069112328812499985,0.081749999999999989
0.83799999999999997,0.068586588000000032,0.081000000000000016
0.83950000000000002,0.068058961687500003,0.080249999999999988
0.84099999999999997,0.06752944650000002,0.079500000000000015
0.84250000000000003,0.066998039062499987,0.078749999999999987
0.84399999999999997,0.06646473600000001,0.078000000000000014
0.84550000000000003,0.065929533937499979,0.077249999999999985
0.84699999999999998,0.065392429500000016,0.076500000000000012
0.84850000000000003,0.064853419312499994,0.075749999999999984
0.84999999999999998,0.064312500000000022,0.075000000000000011
0.85150000000000003,0.063769668187499989,0.074249999999999983
0.85299999999999998,0.063224920500000004,0.07350000000000001
0.85450000000000004,0.06267825356249998,0.072749999999999981
0.85599999999999998,0.062129664000000001,0.072000000000000008
0.85750000000000004,0.061579148437499974,0.07124999999999998
0.85899999999999999,0.061026703500000008,0.070500000000000007
0.86050000000000004,0.060472325812499984,0.069749999999999979
0.86199999999999999,0.059916012000000012,0.069000000000000006
0.86350000000000005,0.059357758687499991,0.068249999999999977
0.86499999999999999,0.058797562500000004,0.067500000000000004
0.86650000000000005,0.05823542006249998,0.066749999999999976
0.86799999999999999,0.057671327999999994,0.066000000000000003
0.86950000000000005,0.057105282937499974,0.065249999999999975
0.871,0.056537281499999995,0.064500000000000002
0.87250000000000005,0.055967320312499978,0.063749999999999973
0.874,0.055395396000000013,0.063
0.87550000000000006,0.054821505187499987,0.062249999999999972
0.877,0.054245644499999995,0.061499999999999999
0.87850000000000006,0.053667810562499974,0.060749999999999971
0.88,0.053087999999999996,0.059999999999999998
0.88150000000000006,0.052506209437499972,0.059249999999999969
0.88300000000000001,0.051922435499999996,0.058499999999999996
0.88450000000000006,0.051336674812499976,0.057749999999999968
0.88600000000000001,0.050748924000000001,0.056999999999999995
0.88750000000000007,0.050159179687499979,0.056249999999999967
0.88900000000000001,0.049567438499999998,0.055499999999999994
0.89049999999999996,0.048973697062500016,0.054750000000000021
0.89200000000000002,0.048377951999999995,0.053999999999999992
0.89349999999999996,0.047780199937500017,0.05325000000000002
0.89500000000000002,0.047180437499999991,0.052499999999999991
0.89649999999999996,0.046578661312500019,0.051750000000000018
0.89800000000000002,0.045974867999999995,0.05099999999999999
0.89949999999999997,0.045369054187500014,0.050250000000000017
0.90100000000000002,0.044761216499999985,0.049499999999999988
0.90249999999999997,0.044151351562500003,0.048750000000000016
0.90400000000000003,0.043539455999999983,0.047999999999999987
0.90549999999999997,0.042925526437500014,0.047250000000000014
0.90700000000000003,0.042309559499999989,0.046499999999999986
0.90849999999999997,0.041691551812500012,0.045750000000000013
0.91000000000000003,0.04107149999999999,0.044999999999999984
0.91149999999999998,0.040449400687500012,0.044250000000000012
0.91300000000000003,0.039825250499999992,0.043499999999999983
0.91449999999999998,0.039199046062500006,0.04275000000000001
0.91600000000000004,0.038570783999999976,0.041999999999999982
0.91749999999999998,0.037940460937500003,0.041250000000000009
0.91900000000000004,0.037308073499999983,0.04049999999999998
0.92049999999999998,0.03667361831250001,0.039750000000000008
0.92200000000000004,0.036037091999999986,0.038999999999999979
0.92349999999999999,0.035398491187499999,0.038250000000000006
0.92500000000000004,0.034757812499999985,0.037499999999999978
0.92649999999999999,0.034115052562499998,0.036750000000000005
0.92800000000000005,0.033470207999999974,0.035999999999999976
0.92949999999999999,0.0328232754375,0.035250000000000004
0.93100000000000005,0.03217425149999998,0.034499999999999975
0.9325,0.031523132812500007,0.033750000000000002
0.93400000000000005,0.03086991599999998,0.032999999999999974
0.9355,0.030214597687500001,0.032250000000000001
0.93700000000000006,0.029557174499999977,0.031499999999999972
0.9385,0.028897643062499995,0.03075
0.94000000000000006,0.028235999999999969,0.029999999999999971
0.9415,0.027572241937499999,0.029249999999999998
0.94300000000000006,0.026906365499999974,0.02849999999999997
0.94450000000000001,0.0262383673125,0.027749999999999997
0.94600000000000006,0.025568243999999973,0.026999999999999968
0.94750000000000001,0.024895992187499997,0.026249999999999996
0.94900000000000007,0.024221608499999971,0.025499999999999967
0.95050000000000001,0.023545089562499989,0.024749999999999994
0.95200000000000007,0.022866431999999968,0.023999999999999966
0.95350000000000001,0.022185632437499995,0.023249999999999993
0.95499999999999996,0.02150268750000002,0.02250000000000002
0.95650000000000002,0.020817593812499993,0.021749999999999992
0.95799999999999996,0.020130348000000017,0.021000000000000019
0.95950000000000002,0.019440946687499992,0.02024999999999999
0.96099999999999997,0.018749386500000013,0.019500000000000017
0.96250000000000002,0.018055664062499987,0.018749999999999989
0.96399999999999997,0.017359776000000014,0.018000000000000016
0.96550000000000002,0.01666171893749999,0.017249999999999988
0.96699999999999997,0.015961489500000016,0.016500000000000015
0.96850000000000003,0.015259084312499989,0.015749999999999986
0.96999999999999997,0.014554500000000012,0.015000000000000013
0.97150000000000003,0.013847733187499985,0.014249999999999985
0.97299999999999998,0.013138780500000011,0.013500000000000012
0.97450000000000003,0.012427638562499984,0.012749999999999984
0.97599999999999998,0.01171430400000001,0.012000000000000011
0.97750000000000004,0.010998773437499984,0.011249999999999982
0.97899999999999998,0.01028104350000001,0.010500000000000009
0.98050000000000004,0.0095611108124999834,0.0097499999999999809
0.98199999999999998,0.0088389720000000074,0.009000000000000008
0.98350000000000004,0.0081146236874999819,0.0082499999999999796
0.98499999999999999,0.0073880625000000049,0.0075000000000000067
0.98650000000000004,0.0066592850624999783,0.0067499999999999782
0.98799999999999999,0.0059282880000000055,0.0060000000000000053
0.98950000000000005,0.0051950679374999781,0.0052499999999999769
0.99099999999999999,0.0044596215000000045,0.004500000000000004
0.99250000000000005,0.0037219453124999764,0.0037499999999999756
0.99399999999999999,0.0029820360000000026,0.0030000000000000027
0.99550000000000005,0.0022398901874999748,0.0022499999999999742
0.997,0.0014955045000000012,0.0015000000000000013
0.99850000000000005,0.00074887556249997301,0.00074999999999997291
1,0,-0
1.0015000000000001,-0.00075112556250002849,-0.00075000000000002842
1.0030000000000001,-0.0015045045000000575,-0.0015000000000000568
1.0045000000000002,-0.0022601401875000865,-0.0022500000000000853
1.006,-0.003018036000000003,-0.0030000000000000027
1.0075000000000001,-0.0037781953125000322,-0.0037500000000000311
1.0089999999999999,-0.0045406214999999467,-0.0044999999999999485
1.0105,-0.0053053179374999765,-0.0052499999999999769
1.012,-0.0060722880000000055,-0.0060000000000000053
1.0135000000000001,-0.0068415350625000348,-0.0067500000000000338
1.0150000000000001,-0.0076130625000000642,-0.0075000000000000622
1.0165000000000002,-0.0083868736875000946,-0.0082500000000000906
1.018,-0.0091629720000000071,-0.009000000000000008
1.0194999999999999,-0.009941360812499923,-0.0097499999999999254
1.0209999999999999,-0.010722043499999953,-0.010499999999999954
1.0225,-0.011505023437499982,-0.011249999999999982
1.024,-0.012290304000000011,-0.012000000000000011
1.0255000000000001,-0.013077888562500041,-0.012750000000000039
1.0270000000000001,-0.013867780500000071,-0.013500000000000068
1.0285,-0.014659983187499987,-0.014249999999999985
1.03,-0.015454500000000015,-0.015000000000000013
1.0314999999999999,-0.016251334312499928,-0.015749999999999931
1.0329999999999999,-0.017050489499999957,-0.016499999999999959
1.0345,-0.017851968937499987,-0.017249999999999988
1.036,-0.018655776000000016,-0.018000000000000016
1.0375000000000001,-0.019461914062500047,-0.018750000000000044
1.0390000000000001,-0.020270386500000081,-0.019500000000000073
1.0405,-0.021081196687499987,-0.02024999999999999
1.042,-0.021894348000000011,-0.021000000000000019
1.0434999999999999,-0.022709843812499929,-0.021749999999999936
1.0449999999999999,-0.02352768749999996,-0.022499999999999964
1.0465,-0.024347882437499989,-0.023249999999999993
1.048,-0.02517043200000002,-0.024000000000000021
1.0495000000000001,-0.025995339562500053,-0.02475000000000005
1.0510000000000002,-0.026822608500000091,-0.025500000000000078
1.0525,-0.027652242187500002,-0.026249999999999996
1.054,-0.02848424400000003,-0.027000000000000024
1.0554999999999999,-0.029318617312499937,-0.027749999999999941
1.0569999999999999,-0.030155365499999968,-0.02849999999999997
1.0585,-0.030994491937499997,-0.029249999999999998
1.0600000000000001,-0.031836000000000031,-0.030000000000000027
