panel,route,series,kind,x,y,phi,theta,radius,distance,source,pointer,status,note
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.496,0.10933333333333334,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.4929,0.10795555555555555,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.48980000000000001,0.10657777777777779,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.48670000000000002,0.10520000000000002,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.48360000000000003,0.10382222222222223,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.48050000000000004,0.10244444444444446,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.47739999999999999,0.10106666666666667,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.4743,0.099688888888888882,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.47120000000000001,0.098311111111111113,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.46809999999999996,0.096933333333333316,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.46499999999999997,0.095555555555555546,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.46189999999999998,0.094177777777777763,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.45879999999999999,0.092799999999999994,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.45569999999999999,0.091422222222222224,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.4526,0.090044444444444441,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.44950000000000001,0.088666666666666671,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.44640000000000002,0.087288888888888902,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.44330000000000003,0.085911111111111119,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.44020000000000004,0.084533333333333349,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.43709999999999999,0.083155555555555552,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.434,0.081777777777777783,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.43090000000000001,0.080399999999999999,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.42780000000000001,0.07902222222222223,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.42469999999999997,0.077644444444444433,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.42159999999999997,0.076266666666666649,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.41849999999999998,0.07488888888888888,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.41539999999999999,0.07351111111111111,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.4123,0.072133333333333327,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.40920000000000001,0.070755555555555558,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.40610000000000002,0.069377777777777788,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.40300000000000002,0.068000000000000005,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.39990000000000003,0.066622222222222235,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.39680000000000004,0.065244444444444466,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.39369999999999999,0.063866666666666669,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.3906,0.062488888888888892,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.38750000000000001,0.061111111111111116,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.38439999999999996,0.059733333333333319,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.38129999999999997,0.058355555555555542,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.37819999999999998,0.056977777777777766,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.37509999999999999,0.055599999999999997,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.372,0.05422222222222222,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.36890000000000001,0.052844444444444444,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.36580000000000001,0.051466666666666674,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.36270000000000002,0.050088888888888898,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.35960000000000003,0.048711111111111122,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.35649999999999998,0.047333333333333324,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.35339999999999999,0.045955555555555555,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.3503,0.044577777777777779,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.34720000000000001,0.043200000000000002,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.34410000000000002,0.041822222222222233,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.34100000000000003,0.040444444444444456,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.33789999999999998,0.039066666666666659,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.33479999999999999,0.037688888888888883,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.33169999999999999,0.036311111111111107,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.3286,0.034933333333333337,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.32550000000000001,0.033555555555555561,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.32240000000000002,0.032177777777777784,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.31930000000000003,0.030800000000000011,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.31619999999999998,0.029422222222222214,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.31309999999999999,0.028044444444444441,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.31,0.026666666666666665,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.30690000000000001,0.025288888888888892,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.30380000000000001,0.023911111111111119,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.30070000000000002,0.022533333333333343,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.29760000000000003,0.02115555555555557,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.29449999999999998,0.019777777777777769,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.29139999999999999,0.018399999999999996,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.2883,0.017022222222222223,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.28520000000000001,0.015644444444444447,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.28210000000000002,0.014266666666666674,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.27900000000000003,0.012888888888888901,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.27590000000000003,0.011511111111111126,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.27279999999999999,0.010133333333333328,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.2697,0.0087555555555555529,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.2666,0.0073777777777777791,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.26350000000000001,0.0060000000000000053,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.26040000000000002,0.0046222222222222316,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.25730000000000003,0.0032444444444444573,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.25419999999999998,0.0018666666666666584,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.25109999999999999,0.00048888888888888441,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.248,-0.00088888888888888969,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.24490000000000001,-0.0022666666666666638,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.24180000000000001,-0.003644444444444438,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.23870000000000002,-0.0050222222222222118,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.23560000000000003,-0.0063999999999999856,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.23249999999999998,-0.0077777777777777845,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.22939999999999999,-0.0091555555555555591,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.2263,-0.010533333333333332,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.22320000000000001,-0.011911111111111107,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.22010000000000002,-0.013288888888888881,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.21700000000000003,-0.014666666666666654,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.21390000000000003,-0.016044444444444431,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.21079999999999999,-0.017422222222222228,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.2077,-0.018800000000000001,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.2046,-0.020177777777777777,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.20150000000000001,-0.02155555555555555,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.19840000000000002,-0.022933333333333323,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.19530000000000003,-0.024311111111111099,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.19220000000000004,-0.025688888888888872,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.18909999999999999,-0.027066666666666669,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.186,-0.028444444444444446,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.18290000000000001,-0.029822222222222219,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.17980000000000002,-0.031199999999999992,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.17670000000000002,-0.032577777777777768,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.17360000000000003,-0.033955555555555544,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.17049999999999998,-0.035333333333333342,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.16739999999999999,-0.036711111111111111,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.1643,-0.038088888888888887,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.16120000000000001,-0.039466666666666664,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.15810000000000002,-0.040844444444444433,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.15500000000000003,-0.04222222222222221,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.15190000000000003,-0.043599999999999986,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.14879999999999999,-0.044977777777777783,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.1457,-0.04635555555555556,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.1426,-0.047733333333333329,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.13950000000000001,-0.049111111111111105,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.13640000000000002,-0.050488888888888882,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.13330000000000003,-0.051866666666666651,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.13020000000000004,-0.053244444444444428,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.12709999999999999,-0.054622222222222225,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.124,-0.056000000000000001,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.12090000000000001,-0.057377777777777778,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.11780000000000002,-0.058755555555555547,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.11470000000000002,-0.060133333333333323,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.11160000000000003,-0.0615111111111111,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.10850000000000004,-0.062888888888888869,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.10540000000000005,-0.064266666666666639,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.10230000000000006,-0.065644444444444422,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.099200000000000066,-0.067022222222222191,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.096099999999999963,-0.068400000000000016,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.092999999999999972,-0.069777777777777786,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.08989999999999998,-0.071155555555555569,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.086799999999999988,-0.072533333333333339,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.083699999999999997,-0.073911111111111108,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.080600000000000005,-0.075288888888888891,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.077500000000000013,-0.076666666666666661,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.074400000000000022,-0.07804444444444443,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.07130000000000003,-0.079422222222222214,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
A,exact-real-slice,endpoint phi=0,analytic-curve,-0.068200000000000038,-0.080799999999999983,,,,,research/r072r_report-source.md,(7.4),proved,exact endpoint wall
