row_role,index,tau_exact,tau_numeric,decay8,decay14,w1,w2,W,D_root,E_root,E_fine,delta,event
grid,42,21/250,0.084000000000000005,0.51068618336618787,0.30851031506636473,1.0213723667323757,-0.61702063013272945,0.40435173659964629,8.170978933859006,0.020009882318217102,0.25534309168309394,0.23533320936487684,
grid,43,43/500,0.085999999999999993,0.50258022502542843,0.29999184140872048,1.0051604500508569,-0.59998368281744097,0.40517676723341578,8.0412836004068549,0.020415672529870154,0.25129011251271421,0.23087443998284404,
grid,44,11/125,0.087999999999999995,0.49460292996705696,0.29170857672112438,0.98920585993411392,-0.58341715344224876,0.40578870649186516,7.9136468794729113,0.020807660086964681,0.24730146498352848,0.22649380489656382,
grid,45,9/100,0.089999999999999997,0.48675225595997162,0.2836540264997704,0.97350451191994325,-0.56730805299954079,0.40619645892040257,7.788036095359546,0.021185772795504359,0.24337612797998581,0.22219035518448146,
grid,46,23/250,0.091999999999999998,0.47902619318875106,0.27582187556470933,0.95805238637750212,-0.55164375112941866,0.40640863524808352,7.6644190910200169,0.021549967041563284,0.23951309659437553,0.21796312955281225,
grid,47,47/500,0.094,0.47142276373913089,0.26820598310842442,0.94284552747826178,-0.53641196621684883,0.40643356126141283,7.5427642198260942,0.021900225819791463,0.23571138186956545,0.21381115604977396,
grid,48,12/125,0.096000000000000002,0.46394002109164673,0.26080037788112365,0.92788004218329345,-0.52160075576224729,0.4062792864210461,7.4230403374663476,0.022236556864937383,0.23197001054582336,0.20973345368088597,
grid,49,49/500,0.098000000000000004,0.45657604962331472,0.25359925350897389,0.91315209924662943,-0.50719850701794778,0.40595359222868171,7.3052167939730355,0.022558990881602996,0.22828802481165736,0.20572903393005437,
grid,50,1/10,0.10000000000000001,0.44932896411722162,0.24659696394160649,0.89865792823444324,-0.49319392788321298,0.4054640003512302,7.1892634258755459,0.022867579867655332,0.22466448205861081,0.20179690219095547,
grid,51,51/500,0.10199999999999999,0.44219690927989863,0.23978801902532471,0.88439381855979726,-0.47957603805064941,0.40481778050914791,7.0751505484783781,0.023162395526918796,0.22109845463994932,0.19793605911303053,
grid,52,13/125,0.104,0.43517805926635672,0.23316708019854179,0.87035611853271344,-0.46633416039708359,0.4040219581356298,6.9628489482617075,0.023443527766963883,0.21758902963317836,0.19414550186621446,
grid,53,53/500,0.106,0.42827061721265963,0.2267289563060754,0.85654123442531926,-0.45345791261215079,0.40308332181316847,6.8523298754025541,0.023711083277991391,0.21413530860632982,0.19042422532833844,
grid,54,27/250,0.108,0.42147281477591758,0.22046859952901593,0.84294562955183516,-0.44093719905803186,0.40200843049380336,6.7435650364146813,0.023965184188987066,0.21073640738795879,0.18677122319897174,
grid,55,11/100,0.11,0.41478291168158138,0.21438110142697794,0.82956582336316276,-0.42876220285395589,0.40080362050920681,6.6365265869053021,0.024205966797489837,0.20739145584079069,0.18318548904330084,
grid,56,14/125,0.112,0.4081991952779227,0.20846168908963156,0.8163983905558454,-0.41692337817926312,0.39947501237658228,6.5311871244467632,0.024433580369478101,0.20409959763896135,0.17966601726948325,
grid,57,57/500,0.114,0.40171998009758603,0.20270572139449614,0.80343996019517205,-0.40541144278899227,0.39802851740617984,6.4275196815613764,0.024648186006032812,0.20085999004879301,0.17621180404276021,
exact-marker,58,log(2)/6,0.11552453009332422,0.3968502629920499,0.19842513149602495,0.79370052598409979,-0.3968502629920499,0.3968502629920499,6.3496042078727983,0.024803141437003118,0.19842513149602495,0.17362199005902182,tau_star exact ledger checkpoint
grid,59,29/250,0.11600000000000001,0.39534360742609981,0.19710868536806267,0.79068721485219962,-0.39421737073612534,0.39646984411607433,6.3254977188175969,0.024849955573584007,0.1976718037130499,0.17282184813946591,
grid,60,59/500,0.11799999999999999,0.38906844487723635,0.19166619264739129,0.7781368897544727,-0.38333238529478258,0.39480450445969012,6.2250951180357816,0.025039070694689029,0.19453422243861818,0.16949515174392915,
grid,61,3/25,0.12,0.38289288597511201,0.18637397603940997,0.76578577195022401,-0.37274795207881994,0.39303781987140413,6.1262861756017921,0.025215721796426147,0.191446442987556,0.16623072119112986,
grid,62,61/500,0.122,0.37681534974292086,0.18122788617521657,0.75363069948584172,-0.36245577235043314,0.39117492713540858,6.0290455958867337,0.025380107213617248,0.18840767487146043,0.16302756765784318,
grid,63,31/250,0.124,0.37083428029819565,0.17622388825676111,0.7416685605963913,-0.35244777651352222,0.38922078408286909,5.9333484847711304,0.02553243234421735,0.18541714014909783,0.15988470780488048,
grid,64,63/500,0.126,0.36494814645449375,0.17135805889335737,0.7298962929089875,-0.34271611778671474,0.38718017512227271,5.8391703432719,0.025672908854327853,0.18247407322724687,0.15680116437291902,
grid,65,16/125,0.128,0.35915544132940463,0.16662658302554365,0.71831088265880927,-0.33325316605108729,0.38505771660772192,5.7464870612704742,0.025801753930404261,0.17957772066470232,0.15377596673429805,
grid,66,13/100,0.13,0.35345468195878016,0.16202575093388077,0.70690936391756032,-0.32405150186776155,0.38285786204979877,5.6552749113404825,0.025919189576338125,0.17672734097939008,0.15080815140305195,
grid,67,33/250,0.13200000000000001,0.34784440891708746,0.15755195533034191,0.69568881783417491,-0.31510391066068383,0.38058490717349103,5.5655105426733993,0.026025441953197417,0.17392220445854373,0.14789676250534631,
grid,68,67/500,0.13400000000000001,0.34232318594378797,0.15320168853001417,0.68464637188757593,-0.30640337706002835,0.37824299482754759,5.4771709751006075,0.026120740759509382,0.17116159297189398,0.14504085221238461,
grid,69,17/125,0.13600000000000001,0.33688959957564713,0.1489715397008938,0.67377919915129425,-0.2979430794017876,0.37583611974950659,5.390233593210354,0.026205318650065614,0.16844479978782356,0.14223948113775794,
grid,70,69/500,0.13800000000000001,0.3315422587848797,0.14485819218961923,0.66308451756975939,-0.28971638437923847,0.37336813319052092,5.3046761405580751,0.026279410691320487,0.16577112939243985,0.13949171870111937,
grid,71,7/50,0.14000000000000001,0.32627979462303947,0.140858420921045,0.65255958924607893,-0.28171684184209,0.37084274740398898,5.2204767139686314,0.026343253851541862,0.16313989731151973,0.13679664345997788,
grid,72,71/500,0.14199999999999999,0.3211008598705607,0.13696908986961753,0.64220171974112139,-0.27393817973923507,0.36826354000188627,5.1376137579289711,0.026397086523956607,0.16055042993528035,0.13415334341132373,
grid,73,18/125,0.14399999999999999,0.31600412869186251,0.1331871496005706,0.63200825738372501,-0.2663742992011412,0.36563395818258382,5.0560660590698001,0.026441148081213759,0.15800206434593125,0.1315609162647175,
grid,74,73/500,0.14599999999999999,0.31098829629592811,0.12950963487901218,0.62197659259185623,-0.25901926975802436,0.36295732283383181,4.9758127407348498,0.02647567845956493,0.15549414814796406,0.12901846968839911,
grid,75,37/250,0.14799999999999999,0.30605207860227068,0.12593366234502845,0.61210415720454137,-0.2518673246900569,0.36023683251448441,4.8968332576363309,0.026500917771234891,0.15302603930113534,0.12652512152990045,
grid,76,3/20,0.14999999999999999,0.30119421191220208,0.12245642825298191,0.60238842382440416,-0.24491285650596381,0.35747556731844038,4.8191073905952333,0.026517105943525555,0.15059710595610104,0.12408000001257549,
grid,77,19/125,0.152,0.29641345258531909,0.11907520627323115,0.59282690517063819,-0.2381504125464623,0.35467649262417589,4.7426152413651055,0.026524482383263791,0.14820672629265955,0.12168224390939575,
grid,78,77/500,0.154,0.29170857672112438,0.11578734535454882,0.58341715344224876,-0.23157469070909764,0.35184246273315112,4.6673372275379901,0.026523285665267737,0.14585428836056219,0.11933100269529445,
grid,79,39/250,0.156,0.28707837984570167,0.11259026764556167,0.57415675969140334,-0.22518053529112333,0.34897622440028003,4.5932540775312267,0.026513753243567799,0.14353918992285084,0.11702543667928304,
grid,80,79/500,0.158,0.28252167660336358,0.10948146647358298,0.56504335320672716,-0.21896293294716596,0.34608042025956115,4.5203468256538173,0.026496121184177247,0.14126083830168179,0.11476471711750454,
grid,81,4/25,0.16,0.27803730045319414,0.10645850437925282,0.55607460090638827,-0.21291700875850564,0.34315759214788261,4.4485968072511062,0.026470623918263676,0.13901865022659707,0.1125480263083334,
grid,82,81/500,0.16200000000000001,0.27362410337040804,0.10351901120544504,0.54724820674081609,-0.20703802241089009,0.340210184329926,4.3779856539265287,0.026437494014626261,0.13681205168520402,0.11037455767057777,
grid,83,41/250,0.16400000000000001,0.26928095555244996,0.10066068223894269,0.53856191110489993,-0.20132136447788537,0.33724054662701458,4.3084952888391994,0.026396961970435208,0.13464047777622498,0.10824351580578978,
grid,84,83/500,0.16600000000000001,0.26500674512975897,0.097881276403424755,0.53001349025951794,-0.19576255280684951,0.33425093745266837,4.2401079220761435,0.026349256019238966,0.13250337256487948,0.10615411654564051,
grid,85,21/125,0.16800000000000001,0.26080037788112365,0.095178614502347617,0.52160075576224729,-0.19035722900469523,0.33124352675755209,4.1728060460979783,0.026294601955291742,0.13040018894056182,0.10410558698527009,
grid,86,17/100,0.17000000000000001,0.25666077695355588,0.092550577510343277,0.51332155390711176,-0.18510115502068655,0.32822039888642524,4.1065724312568941,0.026233222973298852,0.12833038847677794,0.10209716550347908,
grid,87,43/250,0.17199999999999999,0.25258688258661022,0.08999510491179491,0.50517376517322043,-0.17999020982358982,0.32518355534963067,4.0413901213857635,0.026165339522720297,0.12629344129330511,0.10012810177058482,
grid,88,87/500,0.17399999999999999,0.24857765184107969,0.087510193085287125,0.49715530368215938,-0.17502038617057425,0.32213491751158513,3.977242429457275,0.026091169175814131,0.12428882592053984,0.09819765674472572,
grid,89,22/125,0.17599999999999999,0.24463205833199747,0.085093893732664114,0.48926411666399494,-0.17018778746532823,0.31907632919866669,3.9141129333119595,0.026010926508640311,0.12231602916599874,0.096305102657358421,
grid,90,89/500,0.17799999999999999,0.24074909196587685,0.082744312351464122,0.4814981839317537,-0.16548862470292824,0.31600955922882545,3.8519854714540296,0.025924822994283281,0.12037454598293842,0.094449722988655144,
grid,91,9/50,0.17999999999999999,0.23692775868212176,0.080459606749532439,0.47385551736424353,-0.16091921349906488,0.31293630386517862,3.7908441389139482,0.025833066907587361,0.11846387934106088,0.092630812433473514,
grid,92,91/500,0.182,0.23316708019854179,0.07823798560064843,0.46633416039708359,-0.15647597120129686,0.30985818919578673,3.7306732831766687,0.025735863240733226,0.1165835400992709,0.090847676858537674,
grid,93,23/125,0.184,0.22946609376090668,0.076077707040033998,0.45893218752181336,-0.152155414080068,0.30677677344174537,3.6714575001745069,0.025633413629016475,0.11473304688045334,0.089099633251436855,
grid,94,93/500,0.186,0.22582385189647586,0.073977077298642377,0.45164770379295172,-0.14795415459728475,0.30369354919566699,3.6131816303436137,0.025525916286220557,0.11291192594823793,0.087386009662017372,
grid,95,47/250,0.188,0.22223942217144041,0.071934449375156459,0.44447884434288082,-0.14386889875031292,0.30060994559256787,3.5558307547430466,0.025413565949006123,0.1111197110857202,0.085706145136714082,
grid,96,19/100,0.19,0.21871188695221477,0.069948221744655356,0.43742377390442955,-0.13989644348931071,0.29752733041511881,3.4993901912354364,0.025296553829767407,0.10935594347610739,0.084059389646339966,
grid,97,24/125,0.192,0.2152403431705176,0.068016837102936892,0.4304806863410352,-0.13603367420587378,0.29444701213516139,3.4438454907282816,0.02517506757743343,0.1076201715852588,0.082445104007825371,
grid,98,97/500,0.19400000000000001,0.21182390209218138,0.066138781145511263,0.42364780418436276,-0.13227756229102253,0.29137024189334021,3.3891824334749021,0.025049291245717854,0.10591195104609069,0.080862659800372827,
grid,99,49/250,0.19600000000000001,0.20846168908963156,0.064312581380308792,0.41692337817926312,-0.12862516276061758,0.28829821541864553,3.3353870254341049,0.024919405268346063,0.10423084454481578,0.07931143927646972,
grid,100,99/500,0.19800000000000001,0.20515284341797715,0.062536805973170753,0.41030568683595431,-0.12507361194634151,0.28523207488961283,3.2824454946876345,0.024785586440811826,0.10257642170898858,0.077790835268176761,
grid,101,1/5,0.20000000000000001,0.20189651799465541,0.060810062625217966,0.40379303598931082,-0.12162012525043593,0.2821729107388749,3.2303442879144866,0.024648007908238415,0.10094825899732771,0.076300251089089291,
grid,102,101/500,0.20200000000000001,0.19869187918257386,0.059130997481217244,0.39738375836514772,-0.11826199496243449,0.27912176340271327,3.1790700669211818,0.024506839158940696,0.09934593959128693,0.074839100432346234,
grid,103,51/250,0.20399999999999999,0.19553810657669493,0.057498294068089477,0.39107621315338986,-0.11499658813617895,0.27607962501721089,3.1286097052271189,0.024362246023305313,0.097769053288347466,0.073406807265042145,
grid,104,103/500,0.20599999999999999,0.19243439279400748,0.055910672262727348,0.38486878558801496,-0.1118213445254547,0.27304744106256029,3.0789502847041197,0.024214390677625666,0.09621719639700374,0.072002805719378074,
grid,105,26/125,0.20799999999999999,0.18937994326683266,0.054366887288313223,0.37875988653366532,-0.10873377457662645,0.27002611195703891,3.0300790922693226,0.024063431652547262,0.094689971633416331,0.070626539980869069,
grid,106,21/100,0.20999999999999999,0.18637397603940997,0.052865728738350361,0.37274795207881994,-0.10573145747670072,0.26701649460211918,2.9819836166305596,0.023909523845796737,0.093186988019704986,0.069277464173908246,
grid,107,53/250,0.21199999999999999,0.18341572156771246,0.051406019627642255,0.36683144313542493,-0.10281203925528451,0.26401940388014039,2.9346515450833994,0.023752818538885074,0.091707860783856232,0.067955042244971148,
grid,108,107/500,0.214,0.1805044225224392,0.049986615469475894,0.3610088450448784,-0.099973230938951788,0.26103561410592663,2.8880707603590272,0.023593463417491734,0.0902522112612196,0.06665874784372787,
grid,109,27/125,0.216,0.17763933359513495,0.048606403378285604,0.3552786671902699,-0.097212806756571207,0.25806586043369867,2.8422293375221592,0.023431602595251878,0.088819666797567476,0.065388064202315591,
grid,110,109/500,0.218,0.17481972130738693,0.047264301197093746,0.34963944261477387,-0.094528602394187491,0.25511084022058639,2.7971155409181909,0.0232673766406838,0.087409860653693466,0.064142484013009662,
grid,111,11/50,0.22,0.17204486382305054,0.045959256649044211,0.34408972764610107,-0.091918513298088422,0.25217121434801265,2.7527178211688086,0.023100922607007638,0.086022431911525268,0.06292150930451762,
grid,112,111/500,0.222,0.16931405076345518,0.044690246512363446,0.33862810152691036,-0.089380493024726893,0.2492476085021835,2.7090248122152829,0.022932374064619968,0.084657025381727591,0.06172465131710763,
grid,113,28/125,0.224,0.16662658302554365,0.043456275818102214,0.33325316605108729,-0.086912551636204427,0.24634061441488289,2.6660253284086983,0.022761861136001656,0.083313291512771823,0.060551430376770174,
grid,114,113/500,0.22600000000000001,0.16398177260289773,0.042256377070028925,0.32796354520579546,-0.08451275414005785,0.24345079106573764,2.6237083616463637,0.022589510532848581,0.081990886301448865,0.059401375768600287,
grid,115,57/250,0.22800000000000001,0.16137894240960493,0.041089609486063085,0.32275788481920986,-0.08217921897212617,0.24057866584708368,2.5820630785536789,0.022415445595226388,0.080689471204802465,0.058274025609576077,
grid,116,23/100,0.23000000000000001,0.15881742610692071,0.03995505826065391,0.31763485221384141,-0.07991011652130782,0.23772473569253358,2.5410788177107313,0.022239786332561615,0.079408713053460353,0.057168926720898731,
grid,117,29/125,0.23200000000000001,0.15629656793268212,0.03885183384752592,0.31259313586536425,-0.07770366769505184,0.23488946817031242,2.500745086922914,0.022062649466292016,0.078148283966341062,0.056085634500049053,
grid,118,117/500,0.23400000000000001,0.15381572253342929,0.037779071262229132,0.30763144506685858,-0.075558142524458263,0.2320733025424003,2.4610515605348686,0.021884148474008939,0.076907861266714644,0.055023712792705702,
grid,119,59/250,0.23599999999999999,0.15137425479919109,0.036735929403946911,0.30274850959838218,-0.073471858807893822,0.22927665079048837,2.4219880767870574,0.021704393634934205,0.075687127399595544,0.053982733764661339,
grid,120,119/500,0.23799999999999999,0.1489715397008938,0.035721590396029838,0.2979430794017876,-0.071443180792059677,0.22649989860972794,2.3835446352143008,0.021523492076583047,0.074485769850446901,0.052962277773863857,
grid,121,6/25,0.23999999999999999,0.14660696213035013,0.034735258944738563,0.29321392426070025,-0.069470517889477126,0.22374340637122314,2.345711394085602,0.021341547822473262,0.073303481065175063,0.051961933242701805,
grid,122,121/500,0.24199999999999999,0.14427991674278814,0.033776161715692733,0.28855983348557629,-0.067552323431385466,0.22100751005419084,2.3084786678846103,0.021158661840749032,0.072139958371394072,0.050981296530645044,
grid,123,61/250,0.24399999999999999,0.14198980780187978,0.032843546727537254,0.28397961560375956,-0.065687093455074508,0.21829252214868503,2.2718369248300765,0.020974932093595706,0.07099490390093989,0.050019971807344181,
grid,124,123/500,0.246,0.13973604902722894,0.031936682762350392,0.27947209805445788,-0.063873365524700784,0.21559873252975711,2.2357767844356631,0.020790453587329189,0.069868024513614471,0.049077570926285286,
grid,125,31/125,0.248,0.13751806344428075,0.031054858792331431,0.27503612688856149,-0.062109717584662862,0.21292640930389867,2.200289015108492,0.020605318423050831,0.068759031722140374,0.048153713299089546,
grid,126,1/4,0.25,0.1353352832366127,0.030197383422318501,0.2706705664732254,-0.060394766844637002,0.21027579962858839,2.1653645317858032,0.020419615847765291,0.067667641618306351,0.047248025770541054,
grid,127,63/250,0.252,0.1331871496005706,0.029363584347699333,0.2663742992011412,-0.058727168695398665,0.20764713050574254,2.1309943936091296,0.020233432305865336,0.066593574800285299,0.046360142494419963,
grid,128,127/500,0.254,0.13107311260221188,0.028552807827290014,0.26214622520442377,-0.057105615654580028,0.20504060954984374,2.0971698016353901,0.020046851490893608,0.065536556301105942,0.045489704810212334,
grid,129,32/125,0.25600000000000001,0.1289926310365194,0.027764418170768395,0.25798526207303879,-0.05552883634153679,0.20245642573150202,2.0638820965843103,0.019859954397497138,0.064496315518259698,0.044636361120762559,
grid,130,129/500,0.25800000000000001,0.12694517228885002,0.02699779724026034,0.25389034457770004,-0.05399559448052068,0.19989475009717939,2.0311227566216004,0.019672819373495888,0.063472586144425011,0.04379976677092913,
grid,131,13/50,0.26000000000000001,0.12493021219858243,0.026252343965687965,0.24986042439716485,-0.052504687931375929,0.19735573646578891,1.9988833951773188,0.019485522171991818,0.062465106099291214,0.042979583927299392,
grid,132,131/500,0.26200000000000001,0.12294723492492901,0.025527473873499889,0.24589446984985802,-0.051054947746999778,0.19483952210285824,1.9671557587988642,0.019298136003449911,0.061473617462464505,0.042175481459014598,
grid,133,33/125,0.26400000000000001,0.12099573281487794,0.024822618628414055,0.24199146562975588,-0.049645237256828109,0.19234622837292778,1.935931725038047,0.019110731587687255,0.060497866407438969,0.041387134819751717,
grid,134,133/500,0.26600000000000001,0.11907520627323115,0.024137225587813751,0.2381504125464623,-0.048274451175627502,0.18987596137083479,1.9052033003716984,0.01892337720571078,0.059537603136615574,0.040614225930904795,
grid,135,67/250,0.26800000000000002,0.11718516363470524,0.023470757368447479,0.23437032726941048,-0.046941514736894958,0.18742881253251553,1.8749626181552839,0.018736138751348389,0.058592581817352621,0.039856443066004228,
grid,136,27/100,0.27000000000000002,0.11532512103806253,0.022822691425092977,0.23065024207612506,-0.045645382850185955,0.18500485922593909,1.8452019366090004,0.01854907978262231,0.057662560519031264,0.039113480736408954,
grid,137,34/125,0.27200000000000002,0.11349460230223986,0.022192519640854981,0.22698920460447972,-0.044385039281709962,0.18260416532276974,1.8159136368358377,0.018362261572817198,0.056747301151119929,0.038385039578302728,
grid,138,137/500,0.27400000000000002,0.1116931388044437,0.02157974792877557,0.22338627760888741,-0.04315949585755114,0.18022678175133625,1.7870902208710993,0.01817574316119917,0.055846569402221852,0.037670826241022679,
grid,139,69/250,0.27600000000000002,0.10992026936018015,0.020983895844444666,0.2198405387203603,-0.041967791688889332,0.17787274703147096,1.7587243097628824,0.01798958140334531,0.054960134680090075,0.036970553276744769,
