panel,route,series,x,y,rawValue,auxiliary,source,pointer
A,analytic,complex trajectory,-0.25685517452260576,0.6691306063588582,0.11666666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 28"
A,analytic,complex trajectory,-0.27462562898771226,0.6883545756937539,0.12083333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 29"
A,analytic,complex trajectory,-0.2928932188134524,0.7071067811865475,0.125,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 30"
A,analytic,complex trajectory,-0.311645424306246,0.7253743710122876,0.12916666666666665,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 31"
A,analytic,complex trajectory,-0.33086939364114176,0.7431448254773942,0.13333333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 32"
A,analytic,complex trajectory,-0.35055195166981645,0.760405965600031,0.1375,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 33"
A,analytic,complex trajectory,-0.3706796089501625,0.7771459614569708,0.14166666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 34"
A,analytic,complex trajectory,-0.39123857099127934,0.7933533402912352,0.14583333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 35"
A,analytic,complex trajectory,-0.41221474770752686,0.8090169943749475,0.15,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 36"
A,analytic,complex trajectory,-0.43359376307516717,0.8241261886220157,0.15416666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 37"
A,analytic,complex trajectory,-0.4553609649849729,0.8386705679454239,0.15833333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 38"
A,analytic,complex trajectory,-0.4775014352840511,0.8526401643540922,0.1625,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 39"
A,analytic,complex trajectory,-0.4999999999999999,0.8660254037844386,0.16666666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 40"
A,analytic,complex trajectory,-0.5228412397403917,0.8788171126619654,0.17083333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 41"
A,analytic,complex trajectory,-0.5460095002604531,0.8910065241883679,0.175,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 42"
A,analytic,complex trajectory,-0.5694889031917048,0.9025852843498605,0.17916666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 43"
A,analytic,complex trajectory,-0.5932633569241996,0.9135454576426008,0.18333333333333332,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 44"
A,analytic,complex trajectory,-0.6173165676349102,0.9238795325112867,0.1875,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 45"
A,analytic,complex trajectory,-0.6416320504546996,0.9335804264972017,0.19166666666666665,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 46"
A,analytic,complex trajectory,-0.6661931407662292,0.9426414910921784,0.19583333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 47"
A,analytic,complex trajectory,-0.6909830056250525,0.9510565162951535,0.2,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 48"
A,analytic,complex trajectory,-0.7159846552960772,0.958819734868193,0.20416666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 49"
A,analytic,complex trajectory,-0.7411809548974793,0.9659258262890683,0.20833333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 50"
A,analytic,complex trajectory,-0.7665546361440945,0.9723699203976766,0.2125,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 51"
A,analytic,complex trajectory,-0.7920883091822408,0.9781476007338057,0.21666666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 52"
A,analytic,complex trajectory,-0.8177644745078523,0.9832549075639545,0.22083333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 53"
A,analytic,complex trajectory,-0.843565534959769,0.9876883405951378,0.225,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 54"
A,analytic,complex trajectory,-0.8694738077799483,0.9914448613738104,0.22916666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 55"
A,analytic,complex trajectory,-0.8954715367323466,0.9945218953682733,0.23333333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 56"
A,analytic,complex trajectory,-0.921540904272155,0.996917333733128,0.2375,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 57"
A,analytic,complex trajectory,-0.947664043757056,0.9986295347545738,0.24166666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 58"
A,analytic,complex trajectory,-0.9738230516921267,0.9996573249755573,0.24583333333333332,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 59"
A,analytic,complex trajectory,-0.9999999999999999,1.0,0.25,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 60"
A,analytic,complex trajectory,-1.026176948307873,0.9996573249755573,0.25416666666666665,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 61"
A,analytic,complex trajectory,-1.0523359562429435,0.9986295347545738,0.2583333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 62"
A,analytic,complex trajectory,-1.0784590957278448,0.996917333733128,0.2625,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 63"
A,analytic,complex trajectory,-1.1045284632676533,0.9945218953682734,0.26666666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 64"
A,analytic,complex trajectory,-1.1305261922200514,0.9914448613738105,0.2708333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 65"
A,analytic,complex trajectory,-1.156434465040231,0.9876883405951377,0.275,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 66"
A,analytic,complex trajectory,-1.1822355254921475,0.9832549075639546,0.2791666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 67"
A,analytic,complex trajectory,-1.2079116908177592,0.9781476007338057,0.2833333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 68"
A,analytic,complex trajectory,-1.233445363855905,0.9723699203976767,0.2875,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 69"
A,analytic,complex trajectory,-1.2588190451025207,0.9659258262890683,0.2916666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 70"
A,analytic,complex trajectory,-1.2840153447039226,0.958819734868193,0.29583333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 71"
A,analytic,complex trajectory,-1.3090169943749475,0.9510565162951536,0.3,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 72"
A,analytic,complex trajectory,-1.3338068592337708,0.9426414910921784,0.30416666666666664,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 73"
A,analytic,complex trajectory,-1.3583679495453003,0.9335804264972017,0.30833333333333335,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 74"
A,analytic,complex trajectory,-1.3826834323650896,0.9238795325112867,0.3125,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 75"
A,analytic,complex trajectory,-1.4067366430758002,0.913545457642601,0.31666666666666665,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 76"
A,analytic,complex trajectory,-1.4305110968082948,0.9025852843498607,0.3208333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 77"
A,analytic,complex trajectory,-1.4539904997395467,0.8910065241883679,0.325,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 78"
A,analytic,complex trajectory,-1.4771587602596083,0.8788171126619654,0.32916666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 79"
A,analytic,complex trajectory,-1.4999999999999998,0.8660254037844387,0.3333333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 80"
A,analytic,complex trajectory,-1.5224985647159488,0.8526401643540923,0.3375,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 81"
A,analytic,complex trajectory,-1.5446390350150272,0.838670567945424,0.3416666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 82"
A,analytic,complex trajectory,-1.5664062369248326,0.8241261886220158,0.3458333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 83"
A,analytic,complex trajectory,-1.587785252292473,0.8090169943749475,0.35,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 84"
A,analytic,complex trajectory,-1.6087614290087207,0.7933533402912352,0.3541666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 85"
A,analytic,complex trajectory,-1.6293203910498373,0.777145961456971,0.35833333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 86"
A,analytic,complex trajectory,-1.6494480483301834,0.760405965600031,0.3625,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 87"
A,analytic,complex trajectory,-1.6691306063588578,0.7431448254773945,0.36666666666666664,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 88"
A,analytic,complex trajectory,-1.6883545756937541,0.7253743710122875,0.37083333333333335,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 89"
A,analytic,complex trajectory,-1.7071067811865475,0.7071067811865476,0.375,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 90"
A,analytic,complex trajectory,-1.7253743710122875,0.6883545756937542,0.37916666666666665,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 91"
A,analytic,complex trajectory,-1.743144825477394,0.6691306063588585,0.3833333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 92"
A,analytic,complex trajectory,-1.7604059656000308,0.6494480483301838,0.3875,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 93"
A,analytic,complex trajectory,-1.777145961456971,0.6293203910498374,0.39166666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 94"
A,analytic,complex trajectory,-1.793353340291235,0.6087614290087209,0.3958333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 95"
A,analytic,complex trajectory,-1.8090169943749475,0.5877852522924732,0.4,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 96"
A,analytic,complex trajectory,-1.8241261886220157,0.5664062369248328,0.4041666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 97"
A,analytic,complex trajectory,-1.838670567945424,0.5446390350150273,0.4083333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 98"
A,analytic,complex trajectory,-1.8526401643540922,0.5224985647159489,0.4125,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 99"
A,analytic,complex trajectory,-1.8660254037844388,0.49999999999999994,0.4166666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 100"
A,analytic,complex trajectory,-1.8788171126619653,0.4771587602596086,0.42083333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 101"
A,analytic,complex trajectory,-1.8910065241883678,0.45399049973954686,0.425,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 102"
A,analytic,complex trajectory,-1.9025852843498603,0.4305110968082955,0.42916666666666664,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 103"
A,analytic,complex trajectory,-1.913545457642601,0.40673664307580004,0.43333333333333335,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 104"
A,analytic,complex trajectory,-1.9238795325112867,0.3826834323650899,0.4375,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 105"
A,analytic,complex trajectory,-1.9335804264972016,0.35836794954530066,0.44166666666666665,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 106"
A,analytic,complex trajectory,-1.9426414910921783,0.3338068592337712,0.4458333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 107"
A,analytic,complex trajectory,-1.9510565162951536,0.3090169943749475,0.45,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 108"
A,analytic,complex trajectory,-1.958819734868193,0.2840153447039226,0.45416666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 109"
A,analytic,complex trajectory,-1.9659258262890682,0.258819045102521,0.4583333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 110"
A,analytic,complex trajectory,-1.9723699203976766,0.23344536385590553,0.46249999999999997,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 111"
A,analytic,complex trajectory,-1.9781476007338057,0.20791169081775931,0.4666666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 112"
A,analytic,complex trajectory,-1.9832549075639545,0.18223552549214772,0.4708333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 113"
A,analytic,complex trajectory,-1.9876883405951378,0.15643446504023098,0.475,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 114"
A,analytic,complex trajectory,-1.9914448613738105,0.13052619222005157,0.4791666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 115"
A,analytic,complex trajectory,-1.9945218953682733,0.10452846326765373,0.48333333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 116"
A,analytic,complex trajectory,-1.996917333733128,0.07845909572784507,0.4875,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 117"
A,analytic,complex trajectory,-1.9986295347545737,0.05233595624294425,0.49166666666666664,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 118"
A,analytic,complex trajectory,-1.9996573249755571,0.02617694830787298,0.49583333333333335,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 119"
A,analytic,complex trajectory,-2.0,1.2246467991473532e-16,0.5,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 120"
A,analytic,complex trajectory,-1.9996573249755571,-0.026176948307872733,0.5041666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 121"
A,analytic,complex trajectory,-1.9986295347545737,-0.052335956242943564,0.5083333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 122"
A,analytic,complex trajectory,-1.996917333733128,-0.07845909572784437,0.5125,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 123"
A,analytic,complex trajectory,-1.9945218953682735,-0.10452846326765305,0.5166666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 124"
A,analytic,complex trajectory,-1.9914448613738105,-0.13052619222005177,0.5208333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 125"
A,analytic,complex trajectory,-1.9876883405951378,-0.15643446504023073,0.525,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 126"
A,analytic,complex trajectory,-1.9832549075639547,-0.18223552549214747,0.5291666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 127"
A,analytic,complex trajectory,-1.9781476007338057,-0.20791169081775907,0.5333333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 128"
A,analytic,complex trajectory,-1.9723699203976768,-0.23344536385590528,0.5375,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 129"
A,analytic,complex trajectory,-1.9659258262890684,-0.25881904510252035,0.5416666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 130"
A,analytic,complex trajectory,-1.958819734868193,-0.28401534470392237,0.5458333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 131"
A,analytic,complex trajectory,-1.9510565162951536,-0.30901699437494773,0.55,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 132"
A,analytic,complex trajectory,-1.9426414910921785,-0.33380685923377096,0.5541666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 133"
A,analytic,complex trajectory,-1.9335804264972016,-0.35836794954530043,0.5583333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 134"
A,analytic,complex trajectory,-1.923879532511287,-0.38268343236508967,0.5625,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 135"
A,analytic,complex trajectory,-1.9135454576426012,-0.4067366430757998,0.5666666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 136"
A,analytic,complex trajectory,-1.9025852843498607,-0.43051109680829486,0.5708333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 137"
A,analytic,complex trajectory,-1.8910065241883682,-0.45399049973954625,0.575,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 138"
A,analytic,complex trajectory,-1.8788171126619657,-0.477158760259608,0.5791666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 139"
A,analytic,complex trajectory,-1.8660254037844386,-0.5000000000000001,0.5833333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 140"
A,analytic,complex trajectory,-1.8526401643540922,-0.5224985647159488,0.5875,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 141"
A,analytic,complex trajectory,-1.838670567945424,-0.5446390350150271,0.5916666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 142"
A,analytic,complex trajectory,-1.824126188622016,-0.5664062369248326,0.5958333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 143"
A,analytic,complex trajectory,-1.8090169943749475,-0.587785252292473,0.6,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 144"
A,analytic,complex trajectory,-1.7933533402912354,-0.6087614290087203,0.6041666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 145"
A,analytic,complex trajectory,-1.7771459614569711,-0.6293203910498373,0.6083333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 146"
A,analytic,complex trajectory,-1.7604059656000306,-0.6494480483301839,0.6125,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 147"
A,analytic,complex trajectory,-1.7431448254773942,-0.6691306063588582,0.6166666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 148"
A,analytic,complex trajectory,-1.7253743710122875,-0.6883545756937541,0.6208333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 149"
A,analytic,complex trajectory,-1.7071067811865477,-0.7071067811865475,0.625,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 150"
A,analytic,complex trajectory,-1.6883545756937544,-0.7253743710122873,0.6291666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 151"
A,analytic,complex trajectory,-1.6691306063588585,-0.743144825477394,0.6333333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 152"
A,analytic,complex trajectory,-1.649448048330184,-0.7604059656000306,0.6375,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 153"
A,analytic,complex trajectory,-1.6293203910498377,-0.7771459614569706,0.6416666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 154"
A,analytic,complex trajectory,-1.6087614290087209,-0.7933533402912349,0.6458333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 155"
A,analytic,complex trajectory,-1.5877852522924734,-0.8090169943749473,0.65,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 156"
A,analytic,complex trajectory,-1.5664062369248328,-0.8241261886220157,0.6541666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 157"
A,analytic,complex trajectory,-1.544639035015027,-0.8386705679454242,0.6583333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 158"
A,analytic,complex trajectory,-1.5224985647159492,-0.8526401643540918,0.6625,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 159"
A,analytic,complex trajectory,-1.5000000000000004,-0.8660254037844384,0.6666666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 160"
A,analytic,complex trajectory,-1.4771587602596088,-0.8788171126619653,0.6708333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 161"
A,analytic,complex trajectory,-1.453990499739547,-0.8910065241883678,0.675,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 162"
A,analytic,complex trajectory,-1.4305110968082952,-0.9025852843498606,0.6791666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 163"
A,analytic,complex trajectory,-1.4067366430758002,-0.913545457642601,0.6833333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 164"
A,analytic,complex trajectory,-1.3826834323650903,-0.9238795325112865,0.6875,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 165"
A,analytic,complex trajectory,-1.3583679495453007,-0.9335804264972015,0.6916666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 166"
A,analytic,complex trajectory,-1.3338068592337713,-0.9426414910921783,0.6958333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 167"
A,analytic,complex trajectory,-1.3090169943749475,-0.9510565162951535,0.7,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 168"
A,analytic,complex trajectory,-1.2840153447039235,-0.9588197348681928,0.7041666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 169"
A,analytic,complex trajectory,-1.2588190451025207,-0.9659258262890683,0.7083333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 170"
A,analytic,complex trajectory,-1.233445363855905,-0.9723699203976767,0.7125,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 171"
A,analytic,complex trajectory,-1.2079116908177598,-0.9781476007338056,0.7166666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 172"
A,analytic,complex trajectory,-1.1822355254921477,-0.9832549075639545,0.7208333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 173"
A,analytic,complex trajectory,-1.156434465040231,-0.9876883405951377,0.725,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 174"
A,analytic,complex trajectory,-1.1305261922200516,-0.9914448613738104,0.7291666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 175"
A,analytic,complex trajectory,-1.1045284632676542,-0.9945218953682733,0.7333333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 176"
A,analytic,complex trajectory,-1.0784590957278446,-0.996917333733128,0.7375,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 177"
A,analytic,complex trajectory,-1.0523359562429435,-0.9986295347545739,0.7416666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 178"
A,analytic,complex trajectory,-1.0261769483078735,-0.9996573249755573,0.7458333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 179"
A,analytic,complex trajectory,-1.0000000000000002,-1.0,0.75,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 180"
A,analytic,complex trajectory,-0.9738230516921269,-0.9996573249755573,0.7541666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 181"
A,analytic,complex trajectory,-0.9476640437570569,-0.9986295347545739,0.7583333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 182"
A,analytic,complex trajectory,-0.9215409042721556,-0.9969173337331281,0.7625,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 183"
A,analytic,complex trajectory,-0.895471536732347,-0.9945218953682734,0.7666666666666666,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 184"
A,analytic,complex trajectory,-0.8694738077799488,-0.9914448613738105,0.7708333333333334,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 185"
A,analytic,complex trajectory,-0.8435655349597693,-0.9876883405951378,0.775,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 186"
A,analytic,complex trajectory,-0.8177644745078526,-0.9832549075639546,0.7791666666666667,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 187"
A,analytic,complex trajectory,-0.7920883091822406,-0.9781476007338056,0.7833333333333333,6.283185307179586,research/r072k_report-source.md,"equation (1.9), sample 188"
