x1,scalar_density,translated_coarse_average
0.44505895925855399,1.1076883405951379,0.12151492692464907
0.44767695313654549,1.0992228106217659,0.12150194240436978
0.45029494701453698,1.0885831611286312,0.12148562319635293
0.45291294089252848,1.0757930147983306,0.1214660055333214
0.45553093477051998,1.0608807689542257,0.121443132971393
0.45814892864851148,1.0438795325112866,0.1214170562933751
0.46076692252650298,1.0248270524660201,0.12138783339601406
0.46338491640449447,1.0037656300886937,0.12135552916144994
0.46600291028248592,0.98074202700394442,0.12132021531316203
0.46862090416047741,0.95580736136827082,0.12128197025672464
0.47123889803846891,0.92901699437494867,0.12124087890572727
0.47385689191646041,0.90043040733833069,0.12119703249324507
0.47647488579445191,0.87011106963046014,0.12115052836927868
0.47909287967244341,0.83812629776319025,0.12110146978461292
0.4817108735504349,0.80454710592868972,0.12104996566157407
0.4843288674284264,0.76944804833018432,0.12099613035219527
0.4869468613064179,0.73290705365297659,0.12094008338432623
0.4895648551844094,0.69500525204327968,0.12088194919625163
0.4921828490624009,0.65582679497899721,0.12082185686040699
0.49480084294039239,0.6154586684324076,0.12075993979680549
0.49741883681838389,0.57399049973954797,0.12069633547681237
0.50003683069637539,0.53151435860510932,0.12063118511792387
0.50265482457436683,0.48812455268467958,0.1205646333702293
0.50527281845235839,0.4439174181981505,0.12049682799525152
0.50789081233034983,0.39899110603922977,0.12042791953787951
0.51050880620834138,0.3534453638559053,0.12035806099212097
0.51312680008633282,0.30738131458572571,0.12028740746141744
0.51574479396432438,0.26090123193758308,0.12021611581427584
0.51836278784231582,0.21410831331851593,0.12014434433598115
0.52098078172030737,0.16710645070964186,0.12007225237716351
0.52359877559829882,0.12000000000000036,0.12
0.52621676947629026,0.07289354929035885,0.11992774762283648
0.52883476335428181,0.025891686681486573,0.11985565566401885
0.53145275723227325,-0.020901231937580617,0.11978388418572417
0.53407075111026481,-0.067381314585723218,0.11971259253858256
0.53668874498825625,-0.1134453638559029,0.11964193900787903
0.5393067388662478,-0.15899110603922906,0.11957208046212048
0.54192473274423925,-0.20391741819814813,0.11950317200474847
0.5445427266222308,-0.24812455268467726,0.1194353666297707
0.54716072050022224,-0.29151435860510705,0.11936881488207612
0.5497787143782138,-0.33399049973954564,0.11930366452318764
0.55239670825620524,-0.37545866843240699,0.1192400602031945
0.55501470213419679,-0.41582679497899655,0.11917814313959302
0.55763269601218823,-0.45500525204327757,0.11911805080374836
0.56025068989017968,-0.4929070536529746,0.11905991661567378
0.56286868376817123,-0.52944804833018233,0.11900386964780474
0.56548667764616267,-0.56454710592868784,0.11895003433842592
0.56810467152415423,-0.59812629776318849,0.11889853021538709
0.57072266540214567,-0.63011106963045849,0.11884947163072131
0.57334065928013722,-0.66043040733832914,0.11880296750675493
0.57595865315812866,-0.68901699437494612,0.11875912109427272
0.57857664703612022,-0.71580736136827039,0.11871802974327535
0.58119464091411166,-0.7407420270039432,0.11867978468683796
0.58381263479210321,-0.76376563008869325,0.11864447083855005
0.58643062867009466,-0.78482705246601892,0.11861216660398594
0.58904862254808621,-0.80387953251128641,0.11858294370662489
0.59166661642607765,-0.82088076895422479,0.11855686702860699
0.59428461030406921,-0.83579301479833024,0.11853399446667859
0.59690260418206065,-0.84858316112863097,0.11851437680364706
0.59952059806005209,-0.85922281062176542,0.11849805759563022
0.60213859193804364,-0.86768834059513755,0.11848507307535092
0.60475658581603509,-0.87396095545517938,0.1184754520716913
0.60737457969402664,-0.87802672842827145,0.11846921594568546
0.60999257357201808,-0.87987663248166059,0.11846637854309265
0.61261056745000964,-0.8795065603657316,0.11846694616365618
0.61522856132800108,-0.87691733373312808,0.11847091754711646
0.61784655520599263,-0.87211470131447799,0.11847828387600905
0.62046454908398407,-0.86510932615477432,0.11848902879524167
0.62308254296197563,-0.85591676193874733,0.1185031284484066
0.62570053683996707,-0.84455741845779841,0.11852055153074779
0.62831853071795862,-0.83105651629515376,0.11854125935866537
0.63093652459595007,-0.81544403082986794,0.11856520595560283
0.63355451847394151,-0.79775462568398225,0.11859233815412648
0.63617251235193306,-0.77802757576061576,0.11862259571397051
0.6387905062299245,-0.75630668004386437,0.11865591145578536
0.64140850010791606,-0.73264016435409274,0.11869221141029272
0.6440264939859075,-0.70708057427456295,0.11873141498251587
0.64664448786389905,-0.67968465848709136,0.11877343513072056
0.6492624817418905,-0.65051324277579092,0.11881817855966957
0.65188047561988205,-0.61963109497860991,0.11886554592776136
0.65449846949787349,-0.58710678118654847,0.11891543206759332
0.65711646337586505,-0.55301251350977387,0.11896772621945971
0.65973445725385649,-0.51742398974869119,0.11902231227726584
0.66235245113184804,-0.48042022532588502,0.11907906904631275
0.66497044500983948,-0.44208337785213259,0.11913787051237963
0.66758843888783104,-0.40249856471594891,0.11919858612150697
0.67020643276582248,-0.36175367410171633,0.11926108106985898
0.67282442664381392,-0.31993916985591725,0.11932521660302185
0.67544242052180548,-0.27714789063478218,0.11939085032407318
0.67806041439979692,-0.23347484377925981,0.11945783650973882
0.68067840827778847,-0.1890169943749479,0.11952602643393495
0.68329640215577991,-0.14387304996537448,0.11959526869797718
0.68591439603377147,-0.09814324139654354,0.11966540956672353
0.68853238991176291,-0.051929100279411694,0.11973629330990479
0.69115038378975446,-0.0053332335643057893,0.11980776254788479
0.69376837766774591,0.041540904272154122,0.11987965860108249
0.69638637154573746,0.088589240921871398,0.11995182184228027
0.6990043654237289,0.1357073173118192,0.1200240920510364
0.70162235930172046,0.18279051952931252,0.12009630876941439
0.7042403531797119,0.22973431109104325,0.12016831165823975
0.70685834705770345,0.27643446504023128,0.12023994085309311
0.70947634093569489,0.32278729535651174,0.12031103731924914
0.71209433481368634,0.36868988716485296,0.12038144320477344
0.71471232869167789,0.41404032523230272,0.12045100219099333
0.71733032256966933,0.45873792024528909,0.12051955983956437
0.71994831644766089,0.50268343236508806,0.12058696393536211
0.72256631032565233,0.54577929156506988,0.1206530648244377
0.72518430420364388,0.58792981426057289,0.12071771574628717
0.72780229808163532,0.62904141575036976,0.12078077315969636
0.73042029195962688,0.66902281799813079,0.12084209706143834
0.73303828583761832,0.70778525229247125,0.12090155129711561
0.73565627971560987,0.74524265633570386,0.1209590038634569
0.73827427359360132,0.78131186532365104,0.12101432720139739
0.74089226747159287,0.81591279659231397,0.12106739847929184
0.74351026134958431,0.84896862742141044,0.12111809986563145
0.74612825522757575,0.88040596560002915,0.12116631879065935
0.74874624910556731,0.91015501237568908,0.12121194819630358
0.75136424298355875,0.93814971742502262,0.12125488677387279
0.7539822368615503,0.96432792550201463,0.12129503918898685
0.75660023073954175,0.9886315144381902,0.12133231629324308
0.7592182246175333,1.0110065241883672,0.12136663532214788
0.76183621849552474,1.0314032766354442,0.12139792007887475
0.7644542123735163,1.0497764858882515,0.12142610110344017
0.76707220625150774,1.0660853588275447,0.1214511158269222
0.76969020012949929,1.0802936856769429,0.12147290871037913
0.77230819400749073,1.092369920397676,0.12149143136815983
0.77492618788548229,1.1022872507286885,0.12150664267533193
0.77754418176347373,1.1100236577165572,0.12151850885898952
0.78016217564146528,1.1155619646030801,0.12152700357323744
0.78278016951945673,1.1188898749619698,0.12153210795768574
0.78539816339744817,1.1200000000000001,0.12153381067932446
0.78801615727543972,1.11888987496197,0.12153210795768574
0.79063415115343116,1.1155619646030803,0.12152700357323744
0.79325214503142272,1.1100236577165579,0.12151850885898952
0.79587013890941416,1.1022872507286889,0.12150664267533193
0.79848813278740571,1.0923699203976769,0.12149143136815983
0.80110612666539716,1.0802936856769438,0.12147290871037913
0.80372412054338871,1.0660853588275458,0.1214511158269222
0.80634211442138015,1.0497764858882523,0.12142610110344017
0.80896010829937171,1.0314032766354453,0.12139792007887475
0.81157810217736315,1.0110065241883686,0.12136663532214788
0.8141960960553547,0.98863151443819164,0.12133231629324308
0.81681408993334614,0.96432792550201618,0.12129503918898686
0.81943208381133759,0.93814971742502529,0.12125488677387279
0.82205007768932914,0.91015501237569085,0.12121194819630358
0.82466807156732058,0.88040596560003215,0.12116631879065935
0.82728606544531214,0.84896862742141244,0.12111809986563145
0.82990405932330358,0.81591279659231608,0.12106739847929184
0.83252205320129513,0.78131186532365327,0.12101432720139739
0.83514004707928657,0.74524265633570752,0.1209590038634569
0.83775804095727813,0.70778525229247358,0.12090155129711562
0.84037603483526957,0.66902281799813323,0.12084209706143834
0.84299402871326112,0.6290414157503722,0.12078077315969636
0.84561202259125257,0.58792981426057533,0.12071771574628717
0.84823001646924412,0.5457792915650741,0.12065306482443772
0.85084801034723556,0.50268343236509239,0.12058696393536211
0.85346600422522712,0.45873792024529175,0.12051955983956439
0.85608399810321856,0.41404032523230544,0.12045100219099335
0.85870199198121,0.3686898871648574,0.12038144320477345
0.86131998585920155,0.32278729535651451,0.12031103731924914
0.863937979737193,0.27643446504023406,0.12023994085309311
0.86655597361518455,0.22973431109104614,0.12016831165823975
0.86917396749317599,0.18279051952931541,0.12009630876941439
0.87179196137116755,0.13570731731182209,0.12002409205103641
0.87440995524915899,0.088589240921874271,0.11995182184228027
0.87702794912715054,0.041540904272156995,0.11987965860108249
0.87964594300514198,-0.0053332335643029305,0.11980776254788481
0.88226393688313354,-0.051929100279408863,0.11973629330990479
0.88488193076112498,-0.098143241396540737,0.11966540956672353
0.88749992463911653,-0.1438730499653717,0.11959526869797719
0.89011791851710798,-0.18901699437494512,0.11952602643393495
0.89273591239509953,-0.23347484377925715,0.11945783650973882
0.89535390627309097,-0.27714789063477957,0.11939085032407319
0.89797190015108241,-0.31993916985591309,0.11932521660302185
0.90058989402907397,-0.36175367410171538,0.11926108106985898
0.90320788790706541,-0.40249856471594792,0.11919858612150697
0.90582588178505696,-0.44208337785212881,0.11913787051237963
0.90844387566304841,-0.48042022532588136,0.11907906904631275
0.91106186954103996,-0.51742398974868897,0.11902231227726585
0.9136798634190314,-0.55301251350977176,0.11896772621945971
0.91629785729702296,-0.58710678118654769,0.11891543206759332
0.9189158511750144,-0.61963109497860913,0.11886554592776136
0.92153384505300595,-0.65051324277578793,0.11881817855966957
0.92415183893099739,-0.67968465848708859,0.11877343513072057
0.92676983280898895,-0.70708057427456139,0.11873141498251587
0.92938782668698039,-0.73264016435409118,0.11869221141029272
0.93200582056497183,-0.75630668004386203,0.11865591145578536
0.93462381444296339,-0.77802757576061532,0.11862259571397051
0.93724180832095483,-0.79775462568398037,0.11859233815412648
0.93985980219894638,-0.81544403082986627,0.11856520595560283
0.94247779607693782,-0.83105651629515231,0.11854125935866537
0.94509578995492938,-0.84455741845779764,0.11852055153074779
0.94771378383292082,-0.85591676193874677,0.1185031284484066
0.95033177771091237,-0.86510932615477387,0.11848902879524167
0.95294977158890382,-0.87211470131447766,0.11847828387600905
0.95556776546689537,-0.87691733373312775,0.11847091754711646
0.95818575934488681,-0.87950656036573138,0.11846694616365618
0.96080375322287837,-0.87987663248166059,0.11846637854309265
0.96342174710086981,-0.87802672842827179,0.11846921594568546
0.96603974097886136,-0.87396095545517971,0.1184754520716913
0.9686577348568528,-0.867688340595138,0.11848507307535092
0.97127572873484425,-0.85922281062176631,0.11849805759563022
0.9738937226128358,-0.84858316112863119,0.11851437680364706
0.97651171649082724,-0.83579301479833057,0.11853399446667859
0.9791297103688188,-0.82088076895422635,0.11855686702860699
0.98174770424681024,-0.80387953251128819,0.11858294370662489
0.98436569812480179,-0.78482705246602014,0.11861216660398594
0.98698369200279323,-0.76376563008869458,0.11864447083855005
0.98960168588078479,-0.74074202700394376,0.11867978468683796
0.99221967975877623,-0.71580736136827094,0.11871802974327535
0.99483767363676778,-0.6890169943749489,0.11875912109427272
0.99745566751475923,-0.66043040733833203,0.11880296750675493
1.0000736613927508,-0.63011106963046037,0.11884947163072131
1.0026916552707423,-0.59812629776318804,0.11889853021538709
1.0053096491487337,-0.56454710592869128,0.11895003433842591
1.0079276430267252,-0.52944804833018455,0.11900386964780472
1.0105456369047168,-0.49290705365297827,0.11905991661567376
1.0131636307827081,-0.45500525204328135,0.11911805080374836
1.0157816246606997,-0.41582679497899755,0.119178143139593
1.0183996185386912,-0.37545866843240949,0.11924006020319448
1.0210176124166828,-0.33399049973954664,0.11930366452318764
1.0236356062946741,-0.29151435860511293,0.11936881488207612
1.0262536001726656,-0.24812455268467998,0.1194353666297707
1.0288715940506572,-0.20391741819815251,0.11950317200474846
1.0314895879286488,-0.15899110603923011,0.11957208046212048
1.0341075818066401,-0.11344536385590742,0.11964193900787902
1.0367255756846316,-0.067381314585727797,0.11971259253858255
1.0393435695626232,-0.020901231937583475,0.11978388418572415
1.0419615634406147,0.025891686681487253,0.11985565566401885
1.0445795573186061,0.072893549290354215,0.11992774762283646
1.0471975511965976,0.11999999999999926,0.12
1.0498155450745892,0.16710645070964075,0.12007225237716351
1.0524335389525805,0.21410831331851127,0.12014434433598115
1.0550515328305721,0.26090123193757853,0.12021611581427583
1.0576695267085636,0.30738131458572282,0.12028740746141743
1.0602875205865552,0.35344536385590597,0.12035806099212097
1.0629055144645465,0.39899110603922527,0.1204279195378795
1.0655235083425381,0.44391741819814778,0.12049682799525152
1.0681415022205296,0.48812455268467525,0.1205646333702293
1.0707594960985212,0.53151435860510832,0.12063118511792387
1.0733774899765125,0.57399049973954219,0.12069633547681236
1.0759954838545041,0.61545866843240504,0.12075993979680549
1.0786134777324956,0.65582679497899632,0.12082185686040697
1.0812314716104869,0.69500525204327435,0.12088194919625163
1.0838494654884785,0.73290705365297437,0.12094008338432621
1.08646745936647,0.76944804833018343,0.12099613035219527
1.0890854532444616,0.80454710592868761,0.12104996566157407
1.0917034471224529,0.83812629776318703,0.12110146978461291
1.0943214410004445,0.87011106963045703,0.12115052836927868
1.096939434878436,0.9004304073383288,0.12119703249324507
1.0995574287564276,0.92901699437494589,0.12124087890572727
1.1021754226344189,0.95580736136826827,0.12128197025672464
1.1047934165124105,0.98074202700394297,0.12132021531316203
1.107411410390402,1.0037656300886924,0.12135552916144994
1.1100294042683936,1.0248270524660195,0.12138783339601406
1.1126473981463849,1.0438795325112848,0.1214170562933751
1.1152653920243765,1.0608807689542248,0.121443132971393
1.117883385902368,1.0757930147983301,0.1214660055333214
1.1205013797803594,1.0885831611286299,0.12148562319635293
1.1231193736583509,1.0992228106217654,0.12150194240436978
1.1257373675363425,1.1076883405951372,0.12151492692464907
1.128355361414334,1.1139609554551795,0.12152454792830869
1.1309733552923253,1.1180267284282714,0.12153078405431453
1.1335913491703169,1.1198766324816605,0.12153362145690734
1.1362093430483085,1.1195065603657315,0.12153305383634382
1.1388273369263,1.1169173337331282,0.12152908245288353
1.1414453308042913,1.1121147013144781,0.12152171612399094
1.1440633246822829,1.1051093261547746,0.12151097120475832
1.1466813185602744,1.095916761938748,0.1214968715515934
1.149299312438266,1.084557418457798,0.1214794484692522
1.1519173063162573,1.0710565162951551,0.12145874064133462
1.1545353001942489,1.055444030829868,0.12143479404439717
1.1571532940722404,1.0377546256839809,0.12140766184587351
1.1597712879502318,1.0180275757606174,0.12137740428602949
1.1623892818282233,0.99630668004386447,0.12134408854421463
1.1650072757062149,0.97264016435409384,0.12130778858970727
1.1676252695842064,0.94708057427456216,0.12126858501748412
1.1702432634621978,0.9196846584870938,0.12122656486927944
1.1728612573401893,0.89051324277579114,0.12118182144033042
1.1754792512181809,0.85963109497861012,0.12113445407223863
1.1780972450961724,0.82710678118654879,0.12108456793240667
1.1807152389741637,0.79301251350977542,0.12103227378054028
1.1833332328521553,0.75742398974869285,0.12097768772273415
1.1859512267301469,0.72042022532588534,0.12092093095368724
1.1885692206081384,0.68208337785212991,0.12086212948762036
1.1911872144861297,0.64249856471595224,0.12080141387849302
1.1938052083641213,0.60175367410171665,0.12073891893014101
1.1964232022421128,0.55993916985591752,0.12067478339697814
1.1990411961201042,0.51714789063478417,0.12060914967592681
1.2016591899980957,0.47347484377925847,0.12054216349026117
1.2042771838760873,0.42901699437494989,0.12047397356606504
1.2068951777540788,0.38387304996537314,0.1204047313020228
1.2095131716320702,0.33814324139654739,0.12033459043327648
1.2121311655100617,0.29192910027941205,0.1202637066900952
1.2147491593880533,0.24533323356430792,0.1201922374521152
1.2173671532660448,0.19845909572784623,0.1201203413989175
1.2199851471440362,0.15141075907813073,0.12004817815771972
1.2226031410220277,0.10429268268818292,0.11997590794896359
1.2252211349000193,0.057209480470687829,0.1199036912305856
1.2278391287780108,0.010265688908953546,0.11983168834176024
1.2304571226560022,-0.036434465040227376,0.11976005914690689
1.2330751165339937,-0.082787295356511387,0.11968896268075085
1.2356931104119853,-0.12868988716485258,0.11961855679522655
1.2383111042899766,-0.17404032523230067,0.11954899780900666
1.2409290981679681,-0.21873792024528704,0.11948044016043562
1.2435470920459597,-0.26268343236508773,0.11941303606463788
1.2461650859239513,-0.30577929156507283,0.11934693517556229
1.2487830798019426,-0.3479298142605694,0.11928228425371282
1.2514010736799341,-0.38904141575036943,0.11921922684030363
1.2540190675579257,-0.42902281799812902,0.11915790293856166
1.2566370614359172,-0.46778525229247248,0.11909844870288437
1.2592550553139086,-0.50524265633570087,0.11904099613654311
1.2618730491919001,-0.5413118653236495,0.1189856727986026
1.2644910430698917,-0.57591279659231376,0.11893260152070816
1.267109036947883,-0.60896862742140778,0.11888190013436854
1.2697270308258746,-0.64040596560002894,0.11883368120934064
1.2723450247038661,-0.67015501237568997,0.11878805180369641
1.2749630185818577,-0.69814971742502241,0.1187451132261272
1.277581012459849,-0.72432792550201341,0.11870496081101314
1.2801990063378406,-0.74863151443818921,0.11866768370675693
1.2828170002158321,-0.77100652418836702,0.11863336467785211
1.2854349940938237,-0.79140327663544408,0.11860207992112524
1.288052987971815,-0.80977648588824991,0.11857389889655982
1.2906709818498066,-0.82608535882754475,0.1185488841730778
1.2932889757277981,-0.84029368567694229,0.11852709128962086
1.2959069696057897,-0.85236992039767645,0.11850856863184016
1.298524963483781,-0.86228725072868773,0.11849335732466806
1.3011429573617725,-0.87002365771655721,0.11848149114101048
1.3037609512397641,-0.87556196460308,0.11847299642676255
1.3063789451177554,-0.87888987496196969,0.11846789204231425
1.308996938995747,-0.88,0.11846618932067553
1.3116149328737385,-0.87888987496197013,0.11846789204231425
1.3142329267517301,-0.87556196460308011,0.11847299642676255
1.3168509206297214,-0.87002365771655799,0.11848149114101048
1.319468914507713,-0.86228725072868939,0.11849335732466806
1.3220869083857045,-0.85236992039767689,0.11850856863184016
1.3247049022636961,-0.84029368567694374,0.11852709128962086
1.3273228961416874,-0.82608535882754652,0.1185488841730778
1.329940890019679,-0.80977648588825324,0.11857389889655982
1.3325588838976705,-0.7914032766354463,0.11860207992112524
1.3351768777756621,-0.7710065241883679,0.11863336467785211
