panel,series,x,y,source,status
A,exact-epsilon-0.5,-1.1000000000000001,-0.56957616267334243,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-1.05,-0.588483281859983,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-1,-0.60166099293919606,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.95000000000000018,-0.6092614735317734,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.89999999999999991,-0.61145338716715214,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.85000000000000009,-0.60842134443055573,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.79999999999999982,-0.6003653227330954,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.75,-0.58750004622934648,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.70000000000000018,-0.57005432750744323,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.64999999999999991,-0.54827037277310464,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.60000000000000009,-0.52240305234110918,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.54999999999999982,-0.49271913833515302,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.5,-0.45949651157974669,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.45000000000000018,-0.42302333974543704,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.39999999999999991,-0.38359722888113057,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.35000000000000009,-0.3415243505343617,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.29999999999999982,-0.29711854672187865,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.25,-0.25070041506876062,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.20000000000000018,-0.20259637648423801,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.14999999999999991,-0.15313772778642065,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.10000000000000009,-0.10265968172605092,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,-0.049999999999999822,-0.051500396891157818,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0,0,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.049999999999999822,0.051500396891157818,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.10000000000000009,0.10265968172605092,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.14999999999999991,0.15313772778642065,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.20000000000000018,0.20259637648423801,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.25,0.25070041506876062,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.29999999999999982,0.29711854672187865,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.35000000000000009,0.3415243505343617,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.39999999999999991,0.38359722888113057,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.45000000000000018,0.42302333974543704,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.5,0.45949651157974669,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.54999999999999982,0.49271913833515302,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.60000000000000009,0.52240305234110918,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.64999999999999991,0.54827037277310464,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.70000000000000018,0.57005432750744323,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.75,0.58750004622934648,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.79999999999999982,0.6003653227330954,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.85000000000000009,0.60842134443055573,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.89999999999999991,0.61145338716715214,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,0.95000000000000018,0.6092614735317734,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1,0.60166099293919606,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.0499999999999998,0.588483281859983,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.0999999999999996,0.56957616267334288,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.1500000000000004,0.54480443972280046,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.2000000000000002,0.51405035126249876,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.25,0.47721397609322525,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.2999999999999998,0.4342135938016245,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.3499999999999996,0.38498599763311603,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.4000000000000004,0.32948675914863124,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.4500000000000002,0.26769044393699604,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.5,0.19959077777836498,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.5499999999999998,0.12520076277928904,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.5999999999999996,0.044552743126353267,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.6500000000000004,-0.0423015797673858,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.7000000000000002,-0.13529118282097352,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.75,-0.23432580751886078,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.7999999999999998,-0.33929609666038685,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.8499999999999996,-0.45007378133921705,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.9000000000000004,-0.56651191773932963,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,1.9500000000000002,-0.68844517320806098,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2,-0.81569016094195801,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.0499999999999998,-0.948045822497952,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.0999999999999996,-1.085293857221219,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.1500000000000004,-1.2271991975620615,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.2000000000000002,-1.3735105291377057,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.25,-1.5239608542813388,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.2999999999999998,-1.6782680977101392,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.3499999999999996,-1.8361357528370377,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.4000000000000004,-1.997253567147439,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.4500000000000002,-2.1612982649626669,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.5,-2.3279343058165631,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.5499999999999998,-2.4968146765806631,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.5999999999999996,-2.6675817153871937,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.6500000000000004,-2.8398679653176311,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.7000000000000002,-3.0132970557482155,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.75,-3.1874846091727331,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.7999999999999998,-3.3620391712571234,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.8499999999999996,-3.53656316182049,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.9000000000000004,-3.7106538443826831,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,2.9500000000000002,-3.8839043118702117,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.5,3,-4.055904486029843,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-3,4.378298602321073,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.9500000000000002,4.1252918231403033,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.8999999999999999,3.8786908190934248,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.8500000000000001,3.6385921852459036,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.7999999999999998,3.4050844166018077,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.75,3.1782478571686723,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.7000000000000002,2.9581546568571668,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.6499999999999999,2.7448687362476876,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.6000000000000001,2.5384457592490204,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.5499999999999998,2.3389331136667386,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.5,2.1463698996921088,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.4500000000000002,1.9607869263146593,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.3999999999999999,1.7822067156546881,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.3500000000000001,1.6106435152045233,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.2999999999999998,1.446103317960217,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.25,1.2885838904181444,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.2000000000000002,1.1380748084038084,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.1499999999999999,0.99455750069296334,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.1000000000000001,0.85800530037816403,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2.0499999999999998,0.72838350392664453,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-2,0.60564943786853809,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.95,0.48975253304740635,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.8999999999999999,0.38063440635825274,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.8500000000000001,0.27822894989124153,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.8,0.18246242739270613,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.75,0.093253577948307464,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.7,0.01051372678663094,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.6499999999999999,-0.065853096904933142,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.6000000000000001,-0.13595003526669586,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.55,-0.19988727027629666,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.5,-0.25778188560859078,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.45,-0.30975772197883994,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.3999999999999999,-0.35594522610822121,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.3500000000000001,-0.39648129345650707,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.3,-0.43150910487239341,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.25,-0.46117795731752864,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.2,-0.48564308882568413,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.1499999999999999,-0.50506549786369792,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.1000000000000001,-0.51961175726603803,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1.05,-0.52945382291963861,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-1,-0.53476883738051406,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.95000000000000018,-0.53573892860825378,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.89999999999999991,-0.53255100400894595,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.85000000000000009,-0.52539653998132307,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.79999999999999982,-0.5144713671650375,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.75,-0.4999754515938799,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.70000000000000018,-0.48211267196047453,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.64999999999999991,-0.46109059320251744,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.60000000000000009,-0.43712023662398047,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.54999999999999982,-0.41041584676785281,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.5,-0.38119465525993262,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.45000000000000018,-0.3496766418459642,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.39999999999999991,-0.31608429284693285,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.35000000000000009,-0.28064235725971226,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.29999999999999982,-0.243577600732371,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.25,-0.20511855764540393,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.20000000000000018,-0.16549528153185039,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.14999999999999991,-0.12493909407079602,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.10000000000000009,-0.083682332890034905,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,-0.049999999999999822,-0.041958098414756791,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0,0,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.049999999999999822,0.041958098414756791,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.10000000000000009,0.083682332890034905,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.14999999999999991,0.12493909407079602,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.20000000000000018,0.16549528153185039,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.25,0.20511855764540393,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.29999999999999982,0.243577600732371,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.35000000000000009,0.28064235725971226,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.39999999999999991,0.31608429284693285,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.45000000000000018,0.3496766418459642,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.5,0.38119465525993262,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.54999999999999982,0.41041584676785281,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.60000000000000009,0.43712023662398047,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.64999999999999991,0.46109059320251744,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.70000000000000018,0.48211267196047453,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.75,0.4999754515938799,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.79999999999999982,0.5144713671650375,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.85000000000000009,0.52539653998132307,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.89999999999999991,0.53255100400894595,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,0.95000000000000018,0.53573892860825378,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,1,0.53476883738051406,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,1.0499999999999998,0.52945382291963861,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,1.0999999999999996,0.51961175726603914,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,1.1500000000000004,0.50506549786369792,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,1.2000000000000002,0.48564308882568413,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,1.25,0.46117795731752864,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,1.2999999999999998,0.43150910487239341,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,1.3499999999999996,0.39648129345650707,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
A,exact-epsilon-0.3,1.4000000000000004,0.35594522610822121,"exact W(epsilon^2*s,epsilon*X)/epsilon^3",analytic sample
